GEO.id,GEO.display-label,HC03_VC48,HC03_VC49,HC03_VC50,HC04_VC51,HC03_VC56,HC03_VC64,HC03_VC69,HC03_VC70
Id,Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent Margin of Error; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
1400000US17031801400,"Census Tract 8014, Cook County, Illinois",97.7,83.9,0.3,0.9,13.1,0,0.4,2.3
1400000US17031801500,"Census Tract 8015, Cook County, Illinois",97.7,87.6,4.2,0.5,5.2,0,0.3,2.3
1400000US17031801601,"Census Tract 8016.01, Cook County, Illinois",99.3,84.4,0.5,0.6,14.1,0,0.3,0.7
1400000US17031801603,"Census Tract 8016.03, Cook County, Illinois",98.9,56.2,7.1,0.7,34,0,1.7,1.1
1400000US17031801605,"Census Tract 8016.05, Cook County, Illinois",98.3,83,0,0.5,14.2,0,1.1,1.7
1400000US17031801606,"Census Tract 8016.06, Cook County, Illinois",97.1,83.9,0,0.5,13.2,0,0,2.9
1400000US17031801607,"Census Tract 8016.07, Cook County, Illinois",99.4,69.2,0.6,0.5,29.1,0,0.4,0.6
1400000US17031801608,"Census Tract 8016.08, Cook County, Illinois",97.8,79.5,0.2,0.4,17.6,0,0.5,2.2
1400000US17031801701,"Census Tract 8017.01, Cook County, Illinois",98.9,88.4,0,0.7,10.5,0,0,1.1
1400000US17031801702,"Census Tract 8017.02, Cook County, Illinois",97.6,83.1,0.8,0.6,13.1,0,0.5,2.4
1400000US17031801800,"Census Tract 8018, Cook County, Illinois",99.1,88.8,0,0.5,10.3,0,0,0.9
1400000US17031801901,"Census Tract 8019.01, Cook County, Illinois",98.6,84.9,1,0.7,9.9,0,2.8,1.4
1400000US17031801902,"Census Tract 8019.02, Cook County, Illinois",98,88.2,2.4,0.8,6.5,0,1,2
1400000US17031802002,"Census Tract 8020.02, Cook County, Illinois",97.9,85.3,1.3,0.5,10.6,0,0.8,2.1
1400000US17031802003,"Census Tract 8020.03, Cook County, Illinois",99.3,82.2,0.9,1,15.8,0,0.4,0.7
1400000US17031802004,"Census Tract 8020.04, Cook County, Illinois",98.8,61.5,2.7,1.8,29.1,0,3.9,1.2
1400000US17031802100,"Census Tract 8021, Cook County, Illinois",94,89.7,0.3,0.8,4,0,0,6
1400000US17031802200,"Census Tract 8022, Cook County, Illinois",99.2,92.6,2.3,0.6,3.9,0,0.4,0.8
1400000US17031802300,"Census Tract 8023, Cook County, Illinois",97.4,81.5,1,0.5,14.6,0,0.3,2.6
1400000US17031802402,"Census Tract 8024.02, Cook County, Illinois",97.9,72.4,1.5,0.5,10.3,0.4,13.3,2.1
1400000US17031802403,"Census Tract 8024.03, Cook County, Illinois",96.6,83.7,0.8,1.9,11.8,0,0.2,3.4
1400000US17031802404,"Census Tract 8024.04, Cook County, Illinois",99.4,58.4,1.4,1.5,14.4,0.7,23.6,0.6
1400000US17031802503,"Census Tract 8025.03, Cook County, Illinois",95.7,70.3,0,0.5,21,0,4.4,4.3
1400000US17031802504,"Census Tract 8025.04, Cook County, Illinois",98,69.3,1.2,0.4,10.8,0,16.7,2
1400000US17031802505,"Census Tract 8025.05, Cook County, Illinois",98.2,49.2,4.3,1,14.3,0,29.8,1.8
1400000US17031802506,"Census Tract 8025.06, Cook County, Illinois",98.5,61,0.9,1.9,9.8,0,25.1,1.5
1400000US17031802605,"Census Tract 8026.05, Cook County, Illinois",98,77.3,4.3,0.4,16.1,0,0.2,2
1400000US17031802607,"Census Tract 8026.07, Cook County, Illinois",99.4,87.5,2.3,1.9,9.6,0,0,0.6
1400000US17031802608,"Census Tract 8026.08, Cook County, Illinois",99.3,91.6,0.2,0.4,6.8,0.4,0.3,0.7
1400000US17031802609,"Census Tract 8026.09, Cook County, Illinois",98.3,59.1,1.1,0.5,16,0.3,21.4,1.7
1400000US17031802610,"Census Tract 8026.10, Cook County, Illinois",96.7,75.3,0,3.1,15.3,0,4.1,3.3
1400000US17031802701,"Census Tract 8027.01, Cook County, Illinois",99.2,66.8,0.5,0.5,18.8,0.3,12.4,0.8
1400000US17031802702,"Census Tract 8027.02, Cook County, Illinois",98.1,74.3,1.6,0.6,18.9,0,3.4,1.9
1400000US17031802801,"Census Tract 8028.01, Cook County, Illinois",99.2,83,2.3,0.6,9.2,0,4.8,0.8
1400000US17031802802,"Census Tract 8028.02, Cook County, Illinois",97.9,83.3,3.1,0.9,7.7,0,3.2,2.1
1400000US17031802900,"Census Tract 8029, Cook County, Illinois",97.5,92.2,0.5,0.5,4.2,0,0.7,2.5
1400000US17031803005,"Census Tract 8030.05, Cook County, Illinois",97.9,89.9,2.2,1,5.9,0,0,2.1
1400000US17031803007,"Census Tract 8030.07, Cook County, Illinois",98.7,89,0.1,0.6,7.6,0,2,1.3
1400000US17031803008,"Census Tract 8030.08, Cook County, Illinois",94.2,84.2,1.4,0.6,7.1,0,1.5,5.8
1400000US17031803010,"Census Tract 8030.10, Cook County, Illinois",98.1,89.4,0,0.4,5.2,0,3.3,1.9
1400000US17031803012,"Census Tract 8030.12, Cook County, Illinois",98.4,81.9,3.8,1.2,8.8,0.6,3.3,1.6
1400000US17031803013,"Census Tract 8030.13, Cook County, Illinois",96,79.6,1.4,0.5,7.8,0,7.2,4
1400000US17031803014,"Census Tract 8030.14, Cook County, Illinois",100,81.3,1.2,0.8,11.9,0,5.6,0
1400000US17031803015,"Census Tract 8030.15, Cook County, Illinois",99.4,86.3,3.6,0.4,7,0.3,1.9,0.6
1400000US17031803016,"Census Tract 8030.16, Cook County, Illinois",98.3,53.7,1.2,0.4,39.5,0,3.7,1.7
1400000US17031803017,"Census Tract 8030.17, Cook County, Illinois",99.3,77.4,0.2,0.5,17.1,0,4.6,0.7
1400000US17031803100,"Census Tract 8031, Cook County, Illinois",99.8,94.9,2.8,0.8,2.1,0,0,0.2
1400000US17031803200,"Census Tract 8032, Cook County, Illinois",99.1,96.5,1.3,0.5,1.2,0,0,0.9
1400000US17031803300,"Census Tract 8033, Cook County, Illinois",99.3,88.4,0.5,0.5,10,0,0.5,0.7
1400000US17031803400,"Census Tract 8034, Cook County, Illinois",99.1,94.4,0.3,0.4,3.7,0,0.4,0.9
1400000US17031803500,"Census Tract 8035, Cook County, Illinois",97.7,95.8,0.1,0.4,1.8,0,0,2.3
1400000US17031803603,"Census Tract 8036.03, Cook County, Illinois",98.7,80.1,1.3,0.4,17.3,0,0,1.3
1400000US17031803604,"Census Tract 8036.04, Cook County, Illinois",98.5,84.7,3.4,0.6,10,0,0.4,1.5
1400000US17031803605,"Census Tract 8036.05, Cook County, Illinois",96.1,68.1,3.9,0.4,13,0,11.1,3.9
1400000US17031803606,"Census Tract 8036.06, Cook County, Illinois",97.1,44.7,5,0.3,10.1,0,37.3,2.9
1400000US17031803607,"Census Tract 8036.07, Cook County, Illinois",98.5,88.9,0.5,0.5,6.8,0,2.3,1.5
1400000US17031803608,"Census Tract 8036.08, Cook County, Illinois",95.7,71.4,2.2,0.4,12.9,0,9.2,4.3
1400000US17031803610,"Census Tract 8036.10, Cook County, Illinois",98.3,72.4,5,0.5,16.4,0,4.2,1.7
1400000US17031803611,"Census Tract 8036.11, Cook County, Illinois",93.3,45.1,2.8,0.5,10.9,0,34.5,6.7
1400000US17031803612,"Census Tract 8036.12, Cook County, Illinois",99.8,58.6,3.2,0.7,11.5,0,25.6,0.2
1400000US17031803701,"Census Tract 8037.01, Cook County, Illinois",97.3,82.4,0.8,1,12.3,0,1.9,2.7
1400000US17031803702,"Census Tract 8037.02, Cook County, Illinois",95.8,81.4,0.7,0.6,9.2,0,4.2,4.2
1400000US17031803800,"Census Tract 8038, Cook County, Illinois",96.2,87.5,0.8,0.6,1.8,0,6.1,3.8
1400000US17031803901,"Census Tract 8039.01, Cook County, Illinois",99.5,87.3,2.9,2.3,6.8,0,0.9,0.5
1400000US17031803902,"Census Tract 8039.02, Cook County, Illinois",98,91.2,1.1,0.5,1.5,0.2,3.8,2
1400000US17031804000,"Census Tract 8040, Cook County, Illinois",97.6,79.3,1.7,0.6,5.7,0,10.9,2.4
1400000US17031804102,"Census Tract 8041.02, Cook County, Illinois",98.8,83.8,0.7,0.4,13.8,0.5,0,1.2
1400000US17031804104,"Census Tract 8041.04, Cook County, Illinois",97.1,65.7,3.3,0.6,28.1,0,0,2.9
1400000US17031804105,"Census Tract 8041.05, Cook County, Illinois",98.3,82.5,1.3,0.7,14.5,0,0,1.7
1400000US17031804106,"Census Tract 8041.06, Cook County, Illinois",98.4,69.1,1.4,0.3,24.7,0,3,1.6
1400000US17031804108,"Census Tract 8041.08, Cook County, Illinois",98,36.7,10.5,0.4,46.6,0.2,3.7,2
1400000US17031804109,"Census Tract 8041.09, Cook County, Illinois",96.1,79.5,6.5,0.9,6.6,0,3.6,3.9
1400000US17031804201,"Census Tract 8042.01, Cook County, Illinois",98.6,73.8,0.8,0.3,20.3,0,3.7,1.4
1400000US17031804202,"Census Tract 8042.02, Cook County, Illinois",98.8,78.5,0.2,0.4,16.8,0,3.4,1.2
1400000US17031804305,"Census Tract 8043.05, Cook County, Illinois",95.9,63.3,3.8,0.9,6.3,0.1,21.8,4.1
1400000US17031804306,"Census Tract 8043.06, Cook County, Illinois",96.5,62.1,1.9,0.5,0.8,0,31.7,3.5
1400000US17031804308,"Census Tract 8043.08, Cook County, Illinois",94.9,60.7,4.1,0.5,20.5,0,9.5,5.1
1400000US17031804309,"Census Tract 8043.09, Cook County, Illinois",94.2,57.5,4.4,0.9,8,0,24.3,5.8
1400000US17031804310,"Census Tract 8043.10, Cook County, Illinois",97.7,68.6,2.3,1.4,18.4,0,7.6,2.3
1400000US17031804311,"Census Tract 8043.11, Cook County, Illinois",97.7,59.6,0.9,2.7,29.5,0,6,2.3
1400000US17031804403,"Census Tract 8044.03, Cook County, Illinois",99,67.9,4.8,3.2,11.3,0.2,11.3,1
1400000US17031804404,"Census Tract 8044.04, Cook County, Illinois",97.4,52.1,2,0.5,9.6,0,33.7,2.6
1400000US17031804405,"Census Tract 8044.05, Cook County, Illinois",94.8,37.2,15,1.2,5.3,0,36.8,5.2
1400000US17031804406,"Census Tract 8044.06, Cook County, Illinois",98.2,48.3,4,1.1,12.9,0,32.1,1.8
1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",99,83,5.2,0.5,3.8,0,6.7,1
1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",97.8,79.8,0.7,0.4,13.1,0,4,2.2
1400000US17031804507,"Census Tract 8045.07, Cook County, Illinois",94,62.8,1.7,0.3,25.4,0,3.9,6
1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",98,46.5,8.4,0.7,13.2,0,29.5,2
1400000US17031804509,"Census Tract 8045.09, Cook County, Illinois",96.1,49.5,1.2,1,7,0,37.7,3.9
1400000US17031804510,"Census Tract 8045.10, Cook County, Illinois",98.8,34.4,5.1,0.2,2.3,0,56.9,1.2
1400000US17031804511,"Census Tract 8045.11, Cook County, Illinois",99.2,39,7.8,1.7,10.1,0,41.1,0.8
1400000US17031804603,"Census Tract 8046.03, Cook County, Illinois",99.1,53.1,4.2,0.5,21.5,0,20.3,0.9
1400000US17031804606,"Census Tract 8046.06, Cook County, Illinois",97.8,77.8,1.2,0.4,15.2,0.2,3.4,2.2
1400000US17031804607,"Census Tract 8046.07, Cook County, Illinois",95.7,73.7,1.6,0.4,17.8,0,2.6,4.3
1400000US17031804608,"Census Tract 8046.08, Cook County, Illinois",97.5,62.4,4.7,0.8,25.2,0,5.2,2.5
1400000US17031804609,"Census Tract 8046.09, Cook County, Illinois",96.8,59,1.7,0.7,32.9,0,2.7,3.2
1400000US17031804610,"Census Tract 8046.10, Cook County, Illinois",99.7,79.1,0.3,1.2,16.4,0,3.9,0.3
1400000US17031804611,"Census Tract 8046.11, Cook County, Illinois",97.4,79.2,2.5,0.6,15.3,0,0,2.6
1400000US17031804701,"Census Tract 8047.01, Cook County, Illinois",96.1,33.1,13.1,0.4,27,0,23,3.9
1400000US17031804705,"Census Tract 8047.05, Cook County, Illinois",93.2,53.8,5.2,0.7,24.8,0,9.3,6.8
1400000US17031804706,"Census Tract 8047.06, Cook County, Illinois",91.7,75.1,1.3,1.1,12.7,0,2.6,8.3
1400000US17031804709,"Census Tract 8047.09, Cook County, Illinois",99.2,59.5,3.1,0.5,22.5,0,14.1,0.8
1400000US17031804710,"Census Tract 8047.10, Cook County, Illinois",97.1,77.6,0.2,0.5,10.3,0,8.7,2.9
1400000US17031804711,"Census Tract 8047.11, Cook County, Illinois",97.6,45.3,3.8,1.3,35.3,0,12.4,2.4
1400000US17031804712,"Census Tract 8047.12, Cook County, Illinois",96.1,67.5,2.6,0.5,15.3,0,10.7,3.9
1400000US17031804713,"Census Tract 8047.13, Cook County, Illinois",99.1,44.6,2.7,0.8,39.6,0,11.6,0.9
1400000US17031804714,"Census Tract 8047.14, Cook County, Illinois",96.6,77.9,3.2,0.8,13.4,0,1.7,3.4
1400000US17031804715,"Census Tract 8047.15, Cook County, Illinois",95.5,37.5,6.2,0.8,23.7,0,27.6,4.5
1400000US17031804716,"Census Tract 8047.16, Cook County, Illinois",98.5,53.8,3.5,0.5,30.5,0,10.7,1.5
1400000US17031804803,"Census Tract 8048.03, Cook County, Illinois",98.7,66.5,5.5,1,21.7,0,4.3,1.3
1400000US17031804804,"Census Tract 8048.04, Cook County, Illinois",97.6,59.5,6.7,0.3,20.8,0,10.4,2.4
1400000US17031804805,"Census Tract 8048.05, Cook County, Illinois",96.6,74.9,7,0.4,13.5,0,1.2,3.4
1400000US17031804806,"Census Tract 8048.06, Cook County, Illinois",98.5,60,6,0.7,13,0,19.5,1.5
1400000US17031804807,"Census Tract 8048.07, Cook County, Illinois",96.3,73.4,4.8,0.4,10.5,0,7.4,3.7
1400000US17031804808,"Census Tract 8048.08, Cook County, Illinois",96.8,77.5,0.7,0.6,13.7,0,4.6,3.2
1400000US17031804809,"Census Tract 8048.09, Cook County, Illinois",99.2,83.2,2.7,0.6,13.1,0,0.1,0.8
1400000US17031804810,"Census Tract 8048.10, Cook County, Illinois",98.9,72.2,1.4,0.4,19.9,2.2,3.3,1.1
1400000US17031804901,"Census Tract 8049.01, Cook County, Illinois",98.6,92.4,0.3,0.4,5,0.2,0.7,1.4
1400000US17031804902,"Census Tract 8049.02, Cook County, Illinois",96.4,79.4,0,0.4,11.6,0,5,3.6
1400000US17031805001,"Census Tract 8050.01, Cook County, Illinois",99,96.4,0,0.6,0.8,0,1.8,1
1400000US17031805002,"Census Tract 8050.02, Cook County, Illinois",95.5,62.8,7.9,0.4,17,0,7.7,4.5
1400000US17031805105,"Census Tract 8051.05, Cook County, Illinois",100,53.3,10.8,0.4,8.5,2.4,25.1,0
1400000US17031805106,"Census Tract 8051.06, Cook County, Illinois",98.7,82.6,4.7,0.9,11.3,0,0,1.3
1400000US17031805107,"Census Tract 8051.07, Cook County, Illinois",94.6,60.5,3.6,0.4,15,0,15.5,5.4
1400000US17031805108,"Census Tract 8051.08, Cook County, Illinois",98.7,51.3,3.5,1.1,21.6,0,21.5,1.3
1400000US17031805109,"Census Tract 8051.09, Cook County, Illinois",99.7,88.3,2.1,0.6,9.1,0,0.2,0.3
1400000US17031805110,"Census Tract 8051.10, Cook County, Illinois",97.7,85.4,0.9,0.6,11,0,0.4,2.3
1400000US17031805111,"Census Tract 8051.11, Cook County, Illinois",98.6,72.8,3.1,0.4,14.2,0.2,8.1,1.4
1400000US17031805112,"Census Tract 8051.12, Cook County, Illinois",98.7,72.4,2.3,0.8,23.2,0,0.8,1.3
1400000US17031805201,"Census Tract 8052.01, Cook County, Illinois",97.7,75.8,0.7,0.3,20.3,0,0.7,2.3
1400000US17031805202,"Census Tract 8052.02, Cook County, Illinois",98.6,78.1,1.5,0.4,17.6,0,1.1,1.4
1400000US17031805301,"Census Tract 8053.01, Cook County, Illinois",96,50.5,7.2,0.8,31.7,0,6.5,4
1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",97.8,63.9,1.2,0.7,32.7,0,0,2.2
1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",97.8,86.1,3.9,0.7,7.5,0,0.2,2.2
1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",98.6,79.3,0.9,0.6,14.1,0,4.3,1.4
1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",98.4,87.9,0.4,0.7,6.4,2.4,1.3,1.6
1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",99.6,97.3,0.3,0.7,1.2,0,0.8,0.4
1400000US17031805600,"Census Tract 8056, Cook County, Illinois",100,95.1,0,0.6,4.5,0,0.3,0
1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",97.5,91.7,0,0.5,4.1,0,1.6,2.5
1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",98.9,96.4,0.1,0.6,2,0,0,1.1
1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",94.1,92.2,1.2,1.1,0.6,0,0,5.9
1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",98.2,94.3,0.4,0.6,2.5,0,1,1.8
1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",99.2,85.3,0.4,0.7,10.4,0,3.1,0.8
1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",97.2,79,1.4,0.4,15.2,0,1.5,2.8
1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",97.8,47.2,6.5,1.1,41.3,0,2.1,2.2
1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",98.2,57.5,3.3,0.4,32.1,0,5.2,1.8
1400000US17031806003,"Census Tract 8060.03, Cook County, Illinois",99.5,53.9,2.2,0.4,42.7,0,0.7,0.5
1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",97.3,71.4,5,0.4,19.5,0,1.4,2.7
1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",99.9,72.6,5.5,0.6,16.6,0,4.8,0.1
1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",97.8,73.6,2.4,0.9,13.4,0,7.3,2.2
1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",97.3,44.6,16.5,1.2,22.1,0,12.9,2.7
1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",99.5,78.6,1.8,0.6,10.7,0,8.4,0.5
1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",96.9,82.5,3.1,0.6,9.4,0,1.9,3.1
1400000US17031806300,"Census Tract 8063, Cook County, Illinois",95.8,84,0.8,0.3,5.9,0,4.9,4.2
1400000US17031806400,"Census Tract 8064, Cook County, Illinois",98.9,91.3,0.5,0.6,2.7,0,4,1.1
1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",98.8,43.9,6.5,1.1,34,0,14.4,1.2
1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",96.1,79.3,1.6,0.6,8.2,0,7,3.9
1400000US17031806600,"Census Tract 8066, Cook County, Illinois",97.2,74.3,3.1,1.1,6.8,0,12.3,2.8
1400000US17031806700,"Census Tract 8067, Cook County, Illinois",97,74.6,5.2,1,12.7,0,3.7,3
1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",95.5,60.4,11.3,0.7,21.2,0,2.6,4.5
1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",98.7,66.6,7.8,0.6,23.9,0,0,1.3
1400000US17031806900,"Census Tract 8069, Cook County, Illinois",97.7,66.1,0.7,0.6,30.3,0,0.7,2.3
1400000US17031807000,"Census Tract 8070, Cook County, Illinois",98.7,61,11.5,0.4,23.9,0,2.3,1.3
1400000US17031807100,"Census Tract 8071, Cook County, Illinois",96.1,77.6,9.4,1,8.4,0,0.3,3.9
1400000US17031807200,"Census Tract 8072, Cook County, Illinois",95.6,54,10,0.3,30.1,0,1.3,4.4
1400000US17031807300,"Census Tract 8073, Cook County, Illinois",94.2,59.2,6.3,2.4,26.7,0,0.3,5.8
1400000US17031807400,"Census Tract 8074, Cook County, Illinois",96.6,59.4,9.5,1.3,25.7,0,1.4,3.4
1400000US17031807500,"Census Tract 8075, Cook County, Illinois",97.2,57.3,3.5,0.8,33,0,3.4,2.8
1400000US17031807600,"Census Tract 8076, Cook County, Illinois",91.3,48.6,5.4,0.4,35.7,0,1.5,8.7
1400000US17031807700,"Census Tract 8077, Cook County, Illinois",98.1,69.3,1.5,0.5,23.8,0,3.4,1.9
1400000US17031807800,"Census Tract 8078, Cook County, Illinois",97.3,67.4,0.8,1,25.4,0,3.7,2.7
1400000US17031807900,"Census Tract 8079, Cook County, Illinois",99.1,54.3,0,0.7,43.3,0,1,0.9
1400000US17031808001,"Census Tract 8080.01, Cook County, Illinois",98,61,3.6,0.7,32.9,0,0.5,2
1400000US17031808002,"Census Tract 8080.02, Cook County, Illinois",98.9,65.5,2.7,0.6,30.3,0,0.4,1.1
1400000US17031808100,"Census Tract 8081, Cook County, Illinois",99.1,84.6,5.6,0.8,7.6,0,0.9,0.9
1400000US17031808200,"Census Tract 8082, Cook County, Illinois",99.3,73.6,0.1,2.8,23,0,0.8,0.7
1400000US17031808301,"Census Tract 8083.01, Cook County, Illinois",98.5,59.7,6.1,0.4,28.5,0,4.3,1.5
1400000US17031808302,"Census Tract 8083.02, Cook County, Illinois",98.5,62.2,3.2,0.8,30.9,0,2.3,1.5
1400000US17031808400,"Census Tract 8084, Cook County, Illinois",99.8,64.3,2.5,0.6,30.3,0,2.7,0.2
1400000US17031808500,"Census Tract 8085, Cook County, Illinois",97.7,65.3,1.3,0.7,25.2,0,5.9,2.3
1400000US17031808600,"Census Tract 8086, Cook County, Illinois",100,90.6,0.1,1.2,8.8,0,0.4,0
1400000US17031808702,"Census Tract 8087.02, Cook County, Illinois",94.1,61.6,8.5,0.5,23,0.1,0.9,5.9
1400000US17031808800,"Census Tract 8088, Cook County, Illinois",97.6,84.5,3.2,0.7,8.3,0,1.7,2.4
1400000US17031808900,"Census Tract 8089, Cook County, Illinois",97.5,94.5,0.4,0.6,2.4,0,0.3,2.5
1400000US17031809000,"Census Tract 8090, Cook County, Illinois",98.4,89,3.2,0.7,4.9,0,1.3,1.6
1400000US17031809100,"Census Tract 8091, Cook County, Illinois",99.1,84.9,5.4,0.8,8.2,0,0,0.9
1400000US17031809200,"Census Tract 8092, Cook County, Illinois",92.3,26.6,55.1,0.5,2.3,0,8.3,7.7
1400000US17031809300,"Census Tract 8093, Cook County, Illinois",97.1,71.3,5,0.6,19.7,0,0.7,2.9
1400000US17031809400,"Census Tract 8094, Cook County, Illinois",97.5,63.9,2.3,0.4,30.2,0,0.7,2.5
1400000US17031809500,"Census Tract 8095, Cook County, Illinois",94.8,74.3,6.2,0.7,14.1,0,0.3,5.2
1400000US17031809600,"Census Tract 8096, Cook County, Illinois",97.9,45,46.4,0.9,3.9,0,2.6,2.1
1400000US17031809700,"Census Tract 8097, Cook County, Illinois",91.8,62.5,23.1,0.7,1.3,0,4.9,8.2
1400000US17031809800,"Census Tract 8098, Cook County, Illinois",97,75.4,11,1,9,0,1.5,3
1400000US17031809900,"Census Tract 8099, Cook County, Illinois",97.8,82.4,4.8,0.9,10.5,0,0,2.2
1400000US17031810000,"Census Tract 8100, Cook County, Illinois",96.2,78.6,4.2,0.6,12.3,0,1,3.8
1400000US17031810100,"Census Tract 8101, Cook County, Illinois",97.8,72.7,15.4,0.5,5.2,0,4.2,2.2
1400000US17031810200,"Census Tract 8102, Cook County, Illinois",96.7,42.6,48.7,0.5,4.6,0,0.7,3.3
1400000US17031810301,"Census Tract 8103.01, Cook County, Illinois",97.2,54.3,33.4,1.9,1.9,0,6.1,2.8
1400000US17031810302,"Census Tract 8103.02, Cook County, Illinois",95,59.2,24.1,0.9,4.9,0,6.9,5
1400000US17031810400,"Census Tract 8104, Cook County, Illinois",98.7,93.8,0,0.5,5,0,0,1.3
1400000US17031810501,"Census Tract 8105.01, Cook County, Illinois",99,93.8,0.9,0.3,4.1,0,0,1
1400000US17031810502,"Census Tract 8105.02, Cook County, Illinois",98.1,87.6,0.4,0.5,8.4,0,1.7,1.9
1400000US17031810600,"Census Tract 8106, Cook County, Illinois",99.8,87.6,0.8,0.6,7.3,0,4.1,0.2
1400000US17031810701,"Census Tract 8107.01, Cook County, Illinois",97.5,91.4,0.7,0.5,0.9,0,4.5,2.5
1400000US17031810702,"Census Tract 8107.02, Cook County, Illinois",99.4,82.8,3.5,4,3.2,0,7.1,0.6
1400000US17031810800,"Census Tract 8108, Cook County, Illinois",99.7,86.8,2.6,0.5,6.4,0,3.8,0.3
1400000US17031810900,"Census Tract 8109, Cook County, Illinois",99.8,75.5,6.1,3,3.5,0,12.5,0.2
1400000US17031811000,"Census Tract 8110, Cook County, Illinois",98.9,87.5,4.4,0.7,6.2,0,0.8,1.1
1400000US17031811100,"Census Tract 8111, Cook County, Illinois",97.4,91.6,0.6,0.5,1.2,0,4,2.6
1400000US17031811200,"Census Tract 8112, Cook County, Illinois",95.8,79.1,2.7,0.5,2.3,0,11.7,4.2
1400000US17031811301,"Census Tract 8113.01, Cook County, Illinois",96.2,71.2,2.9,0.6,4.9,0,17.2,3.8
1400000US17031811302,"Census Tract 8113.02, Cook County, Illinois",97.8,53.8,11.9,1.6,1.6,0,29.1,2.2
1400000US17031811401,"Census Tract 8114.01, Cook County, Illinois",98.3,82.5,1.4,1,2.5,0,11.2,1.7
1400000US17031811402,"Census Tract 8114.02, Cook County, Illinois",96.5,75.9,0.1,0.6,7.6,0,12.9,3.5
1400000US17031811500,"Census Tract 8115, Cook County, Illinois",97.9,79.6,0.3,0.4,1.8,0,16.2,2.1
1400000US17031811600,"Census Tract 8116, Cook County, Illinois",97.6,77.6,1.5,4.4,4.4,0,9.6,2.4
1400000US17031811701,"Census Tract 8117.01, Cook County, Illinois",99,71.3,1.3,0.7,5,0,21.3,1
1400000US17031811702,"Census Tract 8117.02, Cook County, Illinois",95.8,64,2.5,4.5,5,0,20.7,4.2
1400000US17031811800,"Census Tract 8118, Cook County, Illinois",98.6,81.7,2.6,1.4,0.8,0,12.5,1.4
1400000US17031811900,"Census Tract 8119, Cook County, Illinois",97.8,83.5,9.3,0.5,4.9,0,0.2,2.2
1400000US17031812000,"Census Tract 8120, Cook County, Illinois",94.8,80,4,0.5,8.5,0,2.3,5.2
1400000US17031812100,"Census Tract 8121, Cook County, Illinois",96.3,54.6,36.2,0.2,4.1,0,1.2,3.7
1400000US17031812200,"Census Tract 8122, Cook County, Illinois",94.7,75.7,13.2,0.7,2.8,0,3,5.3
1400000US17031812301,"Census Tract 8123.01, Cook County, Illinois",97.4,62.4,22.4,0.7,9.1,0,3.5,2.6
1400000US17031812302,"Census Tract 8123.02, Cook County, Illinois",93.2,68,19.7,0.6,5,0,0,6.8
1400000US17031812400,"Census Tract 8124, Cook County, Illinois",95.2,79.2,8.9,0.8,6.6,0,0.6,4.8
1400000US17031812500,"Census Tract 8125, Cook County, Illinois",97.7,58,34.1,0.8,1.8,1,2.7,2.3
1400000US17031812600,"Census Tract 8126, Cook County, Illinois",95.2,57.1,26.3,0.8,8.4,0,3.4,4.8
1400000US17031812700,"Census Tract 8127, Cook County, Illinois",95,65.6,20.3,0.8,5.4,0,3.7,5
1400000US17031812801,"Census Tract 8128.01, Cook County, Illinois",96.3,69.4,20.6,0.9,4.8,0,1.5,3.7
1400000US17031812802,"Census Tract 8128.02, Cook County, Illinois",96.6,67.4,16.4,1.1,4.3,0,8.4,3.4
1400000US17031812900,"Census Tract 8129, Cook County, Illinois",94.4,77.5,12.6,0.6,4.1,0,0.2,5.6
1400000US17031813000,"Census Tract 8130, Cook County, Illinois",97.1,72.6,23.2,0.7,0.8,0,0.6,2.9
