GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
"Census Tract 8280, Cook County, Illinois",98.3,63.7,26.6,0,0.3,0,7.7,1.7
"Census Tract 8281, Cook County, Illinois",96.7,83.7,11.9,0,1.1,0,0,3.3
"Census Tract 8282.01, Cook County, Illinois",98.8,53.3,41.5,0.2,1.1,0,2.6,1.2
"Census Tract 8282.02, Cook County, Illinois",98.3,56.2,35.8,0,0.5,0,5.9,1.7
"Census Tract 8283, Cook County, Illinois",98.9,66.7,26.4,0.5,0.1,0,5.1,1.1
"Census Tract 8284.01, Cook County, Illinois",98.6,69.7,25.4,0,1,0,2.5,1.4
"Census Tract 8284.02, Cook County, Illinois",99.2,49.6,40.6,0.9,1,0,7.1,0.8
"Census Tract 8285.03, Cook County, Illinois",98.3,35.6,60.5,0,0,0,2.3,1.7
"Census Tract 8285.04, Cook County, Illinois",96.3,29.2,61,0,0.1,0,6.1,3.7
"Census Tract 8285.05, Cook County, Illinois",97.3,56.2,36.5,0,1.3,0,3.3,2.7
"Census Tract 8285.06, Cook County, Illinois",98.5,40,54.7,0,0.3,0,3.4,1.5
"Census Tract 8286.01, Cook County, Illinois",98.9,81.6,11.7,0,1,0,4.6,1.1
"Census Tract 8286.02, Cook County, Illinois",95.3,48.2,42.6,0,1.5,0,3.1,4.7
"Census Tract 8287.01, Cook County, Illinois",98,42.6,53.4,1.3,0,0,0.7,2
"Census Tract 8287.02, Cook County, Illinois",98.9,18.2,80.3,0,0,0,0.4,1.1
"Census Tract 8288.01, Cook County, Illinois",95,57.7,34.4,0,0.3,0,2.5,5
"Census Tract 8288.02, Cook County, Illinois",93.4,69,21,0,0,0,3.4,6.6
"Census Tract 8289, Cook County, Illinois",98,33.3,40.5,0.6,0,0,23.6,2
"Census Tract 8290, Cook County, Illinois",99.6,0.1,99.5,0,0,0,0,0.4
"Census Tract 8291, Cook County, Illinois",99.2,54.4,15.1,1.7,0,0,28.1,0.8
"Census Tract 8292, Cook County, Illinois",93.1,44.2,30.9,0.3,0.7,0,17,6.9
"Census Tract 8293.01, Cook County, Illinois",97.4,54.4,37,0.8,0.3,0,4.8,2.6
"Census Tract 8293.02, Cook County, Illinois",96.8,19.5,68.1,0,0.1,0,9.1,3.2
"Census Tract 8294.01, Cook County, Illinois",96.4,0.3,93.4,0,0,0,2.7,3.6
"Census Tract 8294.02, Cook County, Illinois",96.8,35.4,56.6,0,3.6,0,1.1,3.2
"Census Tract 8295, Cook County, Illinois",96.4,59.7,17.4,0.7,0,0,18.7,3.6
"Census Tract 8296, Cook County, Illinois",93.6,84.6,2.6,1.3,1.7,0,3.4,6.4
"Census Tract 8297, Cook County, Illinois",97.6,24,72.9,0,0,0,0.8,2.4
"Census Tract 8298, Cook County, Illinois",95.5,45.6,45.6,0,2.5,0,1.7,4.5
"Census Tract 8299.01, Cook County, Illinois",97.2,28.6,63.7,0.9,2.8,0,1.2,2.8
"Census Tract 8299.02, Cook County, Illinois",97.4,22.5,74.1,0,0.8,0,0,2.6
"Census Tract 8300.01, Cook County, Illinois",99.4,91.9,5.5,0,2,0,0,0.6
"Census Tract 8300.03, Cook County, Illinois",99.2,4.7,90.7,0,0,0,3.8,0.8
"Census Tract 8300.04, Cook County, Illinois",99.5,14.6,83.3,0.2,1.4,0,0,0.5
"Census Tract 8300.05, Cook County, Illinois",98.1,28.8,66.6,0,2,0,0.7,1.9
"Census Tract 8300.06, Cook County, Illinois",95.6,34.6,59.8,0,0,0,1.2,4.4
"Census Tract 8300.07, Cook County, Illinois",98.9,22.5,70.3,0.4,2.9,0,2.9,1.1
"Census Tract 8300.08, Cook County, Illinois",97.6,8.7,86.5,0,2,0,0.4,2.4
"Census Tract 8301, Cook County, Illinois",95.5,20.5,67.5,0,2.8,0,4.7,4.5
"Census Tract 8302.01, Cook County, Illinois",97.5,18.4,76,0.2,2.8,0,0,2.5
"Census Tract 8302.02, Cook County, Illinois",96.9,32.7,56.6,0,7.6,0,0,3.1
"Census Tract 8303, Cook County, Illinois",98.8,31.2,66.9,0,0,0,0.7,1.2
"Census Tract 8304, Cook County, Illinois",94,39.1,53.3,0,0,0,1.6,6
"Census Tract 8305, Cook County, Illinois",99.6,70.3,0.9,1.4,0,0,26.9,0.4
"Census Tract 8306, Cook County, Illinois",95.8,57.8,14.9,1.2,4.4,0,17.4,4.2
"Census Tract 8307, Cook County, Illinois",93.5,54.2,30.1,0.9,4.6,0,3.7,6.5
"Census Tract 8308, Cook County, Illinois",95.4,77,4.4,0,10.4,0,3.5,4.6
"Census Tract 8309, Cook County, Illinois",95.4,85.1,1.4,0,2.1,0,6.9,4.6
"Census Tract 8310, Cook County, Illinois",95.8,79.2,1.9,0,10.8,0,3.9,4.2
"Census Tract 8311, Cook County, Illinois",95.6,64,4.3,0.6,5.3,0,21.3,4.4
"Census Tract 8312, Cook County, Illinois",96.7,47.7,2.8,0,0,0,46.3,3.3
"Census Tract 8313, Cook County, Illinois",95.4,21.7,48.4,0,0,0,25.3,4.6
"Census Tract 8314, Cook County, Illinois",99.3,14.1,77.6,0,3.1,0,4.6,0.7
"Census Tract 8315, Cook County, Illinois",92,56.2,5.2,0,4.2,0,26.4,8
"Census Tract 8316, Cook County, Illinois",98.8,57.5,6.5,0.1,3.7,0,31,1.2
"Census Tract 8317, Cook County, Illinois",95.6,52.7,2.6,1.1,21.4,0,17.8,4.4
"Census Tract 8318, Cook County, Illinois",95.5,43.5,1.9,0,31.9,0,18.2,4.5
"Census Tract 8319, Cook County, Illinois",99.7,90.9,0,0,8.8,0,0,0.3
"Census Tract 8320, Cook County, Illinois",96.5,83.8,3.8,0,5.8,0,3.2,3.5
"Census Tract 8321, Cook County, Illinois",95.6,69,17.6,0,5,0,4,4.4
"Census Tract 8322, Cook County, Illinois",98.3,92,1.8,0,3,0,1.5,1.7
"Census Tract 8323, Cook County, Illinois",96.8,89.9,2.2,0,3.6,0,1.1,3.2
"Census Tract 8324, Cook County, Illinois",99.3,84.6,5.1,0.1,3.6,0,5.8,0.7
"Census Tract 8325, Cook County, Illinois",98.8,81.9,9.2,0,3.7,0,4.1,1.2
"Census Tract 8326, Cook County, Illinois",99.3,92.3,2.6,1,3.1,0,0.3,0.7
"Census Tract 8329, Cook County, Illinois",95.9,57.9,3.5,0,31,0,3.4,4.1
"Census Tract 8330, Cook County, Illinois",96.7,75,12.8,0,8.1,0,0.7,3.3
"Census Tract 8331, Cook County, Illinois",98.3,69.5,13.8,0,14.2,0,0.8,1.7
"Census Tract 8333, Cook County, Illinois",98,57.1,6.4,0,32.2,0,2.3,2
"Census Tract 8339, Cook County, Illinois",100,47.4,31.6,0,0,0,21,0
"Census Tract 8340, Cook County, Illinois",96.3,0.6,95.6,0,0,0,0,3.7
"Census Tract 8342, Cook County, Illinois",99.8,0.7,98.4,0,0.6,0,0,0.2
"Census Tract 8343, Cook County, Illinois",99.2,0.9,97.8,0,0.6,0,0,0.8
"Census Tract 8344, Cook County, Illinois",97.1,3.9,92.6,0.2,0.5,0,0,2.9
"Census Tract 8345, Cook County, Illinois",95.2,2.3,92.7,0,0,0,0.3,4.8
"Census Tract 8346, Cook County, Illinois",99.6,0.5,99.1,0,0,0,0,0.4
"Census Tract 8347, Cook County, Illinois",99,0.2,98.5,0,0,0,0.3,1
"Census Tract 8348, Cook County, Illinois",99.7,0.4,98.9,0,0.5,0,0,0.3
"Census Tract 8349, Cook County, Illinois",98.4,1.1,96.9,0.4,0,0,0,1.6
"Census Tract 8350, Cook County, Illinois",99,10.2,65.9,0,0.2,0,22.7,1
"Census Tract 8351, Cook County, Illinois",96.4,50.3,19.4,0,0.6,0,26.1,3.6
"Census Tract 8352, Cook County, Illinois",99.8,68.4,1.8,0.2,3.7,0,25.7,0.2
"Census Tract 8355, Cook County, Illinois",98.8,2.2,89.1,0,0.6,0,6.9,1.2
"Census Tract 8356, Cook County, Illinois",100,4.1,95.9,0,0,0,0,0
"Census Tract 8357, Cook County, Illinois",,,,,,,,
"Census Tract 8358, Cook County, Illinois",99.4,1.4,96.7,0,1.3,0,0,0.6
"Census Tract 8359, Cook County, Illinois",99.7,1.5,94.5,0,0,0,3.7,0.3
"Census Tract 8360, Cook County, Illinois",97.8,1,93.9,0,0.5,0.5,1.9,2.2
"Census Tract 8361, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 8362, Cook County, Illinois",98.8,76.1,7.1,0.6,14.2,0,0.9,1.2
"Census Tract 8363, Cook County, Illinois",97.9,28.8,64.5,0,4.5,0,0,2.1
"Census Tract 8364, Cook County, Illinois",99.9,4.1,92.3,0,1.7,0,1.8,0.1
"Census Tract 8365, Cook County, Illinois",100,7.1,92.9,0,0,0,0,0
"Census Tract 8366, Cook County, Illinois",98.1,37,38.9,0,0,0,22.2,1.9
"Census Tract 8367, Cook County, Illinois",100,8.3,80.5,0,0,0,11.1,0
"Census Tract 8368, Cook County, Illinois",99.1,2.1,96.7,0,0.3,0,0,0.9
"Census Tract 8369, Cook County, Illinois",100,3.5,91.7,0,1.1,0,3.7,0
"Census Tract 8370, Cook County, Illinois",99.8,4,94.3,0,0,0,1.4,0.2
"Census Tract 8371, Cook County, Illinois",98.7,9.6,87.4,0,1.4,0,0.4,1.3
"Census Tract 8373, Cook County, Illinois",99.5,4.2,93.1,0,1.3,0,1,0.5
"Census Tract 8374, Cook County, Illinois",100,8.5,90.9,0,0.6,0,0,0
"Census Tract 8378, Cook County, Illinois",96.9,11.1,81.5,0,2.7,0,1.6,3.1
"Census Tract 8380, Cook County, Illinois",97.4,20.1,68.8,1.1,5.4,0,2.1,2.6
"Census Tract 8381, Cook County, Illinois",95.8,25.8,50.5,2.2,16.1,0,1.2,4.2
"Census Tract 8382, Cook County, Illinois",97.3,34.2,21.4,0,29.1,0,12.6,2.7
"Census Tract 8383, Cook County, Illinois",99.8,55.9,39,0,3.3,0,1.6,0.2
"Census Tract 8386, Cook County, Illinois",100,4.6,95.4,0,0,0,0,0
"Census Tract 8387, Cook County, Illinois",100,1.7,98.3,0,0,0,0,0
"Census Tract 8388, Cook County, Illinois",100,33.2,51,0.5,0,0,15.3,0
"Census Tract 8390, Cook County, Illinois",97.5,65.8,15.1,0.1,13.3,0,3.2,2.5
"Census Tract 8391, Cook County, Illinois",96.8,64.7,12.5,0,15.8,0,3.9,3.2
"Census Tract 8392, Cook County, Illinois",98.2,11.3,78.8,0,7.7,0,0.5,1.8
"Census Tract 8395, Cook County, Illinois",99.1,20.2,74.3,0.4,2.1,0,2.2,0.9
"Census Tract 8396, Cook County, Illinois",99.6,8.1,88.7,0,1.2,0,1.6,0.4
"Census Tract 8397, Cook County, Illinois",98.2,45.1,1.9,0,18.6,0.5,32.3,1.8
"Census Tract 8398, Cook County, Illinois",98.6,61.3,0.8,0.6,23.2,0,12.7,1.4
"Census Tract 8399, Cook County, Illinois",97.2,71.2,1.1,0.4,12,0,12.6,2.8
"Census Tract 8400, Cook County, Illinois",97,56.2,0,0,32,0,8.8,3
"Census Tract 8401, Cook County, Illinois",97.3,36.4,0,0,53.5,0,7.4,2.7
"Census Tract 8402, Cook County, Illinois",98.2,31.5,0.6,0,54.9,1.7,9.4,1.8
"Census Tract 8403, Cook County, Illinois",96.4,53.6,2.2,1.7,18.3,0,20.6,3.6
"Census Tract 8404, Cook County, Illinois",99.4,40.4,4.8,2.3,27.2,0,24.7,0.6
"Census Tract 8407, Cook County, Illinois",99.5,81.5,2.5,0.3,0,0,15.3,0.5
"Census Tract 8408, Cook County, Illinois",98.9,73.4,0.4,1.1,0.7,0,23.3,1.1
"Census Tract 8410, Cook County, Illinois",96.8,19.1,64.3,0,13.4,0,0,3.2
"Census Tract 8411, Cook County, Illinois",96,6.4,4.2,0,84.9,0.5,0,4
"Census Tract 8412, Cook County, Illinois",98.5,54.4,4,0,0.2,0,40,1.5
"Census Tract 8413, Cook County, Illinois",94.9,41.1,1.8,0,0.2,0,51.8,5.1
"Census Tract 8414, Cook County, Illinois",98.2,2.8,93.8,0,0,0,1.6,1.8
"Census Tract 8415, Cook County, Illinois",99.1,0.5,96.8,0,0,0,1.8,0.9
"Census Tract 8416, Cook County, Illinois",100,1.4,98.6,0,0,0,0,0
"Census Tract 8417, Cook County, Illinois",97.9,31.4,61.6,0,0,0,4.9,2.1
"Census Tract 8418, Cook County, Illinois",98.2,0.3,97.3,0,0,0,0.5,1.8
"Census Tract 8419, Cook County, Illinois",94.6,55.4,19.3,0.8,15.4,0,3.7,5.4
"Census Tract 8420, Cook County, Illinois",99.5,39.8,41.6,0.3,16.1,0,1.7,0.5
"Census Tract 8421, Cook County, Illinois",99.8,17.5,61.1,0.6,0.9,0,19.8,0.2
"Census Tract 8422, Cook County, Illinois",96.4,49.9,36,2.2,7.9,0,0.4,3.6
"Census Tract 8423, Cook County, Illinois",97.6,67.7,22,0,6.5,0,1.4,2.4
"Census Tract 8424, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 8425, Cook County, Illinois",100,0.1,99.8,0,0,0,0.1,0
"Census Tract 8426, Cook County, Illinois",96.8,79.8,0.2,0.5,9.2,0,7.2,3.2
"Census Tract 8428, Cook County, Illinois",98.8,58.8,0.2,0,1.9,0,37.8,1.2
"Census Tract 8429, Cook County, Illinois",98.8,8.5,80.1,0.5,1.6,0,8.2,1.2
"Census Tract 8430, Cook County, Illinois",100,0.2,99,0.7,0,0,0,0
"Census Tract 8431, Cook County, Illinois",97.5,3.8,89.9,0,1.4,0,2.5,2.5
"Census Tract 8432, Cook County, Illinois",97.6,39.9,2.1,0.2,1.3,0,54.1,2.4
"Census Tract 8433, Cook County, Illinois",99.6,31.3,53.6,0,0.5,0,14.3,0.4
"Census Tract 8434, Cook County, Illinois",99.3,1.3,90,0,1.8,0,6.3,0.7
"Census Tract 8435, Cook County, Illinois",99.9,29.4,66.2,0,0.4,0,3.9,0.1
"Census Tract 8436, Cook County, Illinois",98.7,3.4,93.6,0,1,0,0.7,1.3
"Census Tract 8437, Cook County, Illinois",97.5,90.2,1,0.3,2.8,0,3.2,2.5
"Census Tract 8438, Cook County, Illinois",99.6,27.5,63.1,0.1,4.4,0,4.6,0.4
"Census Tract 8439, Cook County, Illinois",98.8,2.6,93.1,0,1.9,0,1.2,1.2
"Census Tract 9800, Cook County, Illinois",,,,,,,,
"Census Tract 9801, Cook County, Illinois",,,,,,,,
"Census Tract 9900, Cook County, Illinois",,,,,,,,
