GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 6715, Cook County, Illinois",97.2,3.5,93.8,0,0,0,0,2.8
"Census Tract 6716, Cook County, Illinois",95.7,0,95.7,0,0,0,0,4.3
"Census Tract 6718, Cook County, Illinois",100,7.6,92.4,0,0,0,0,0
"Census Tract 6719, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6720, Cook County, Illinois",98.5,2.2,96.2,0,0,0,0,1.5
"Census Tract 6805, Cook County, Illinois",99.6,2.9,96.4,0,0,0,0.4,0.4
"Census Tract 6806, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6809, Cook County, Illinois",99.9,1.5,98.4,0,0,0,0,0.1
"Census Tract 6810, Cook County, Illinois",97.9,2.5,95.1,0,0,0,0.3,2.1
"Census Tract 6811, Cook County, Illinois",100,0.2,99.5,0,0,0,0.2,0
"Census Tract 6812, Cook County, Illinois",100,0.3,98.5,1.2,0,0,0,0
"Census Tract 6813, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6814, Cook County, Illinois",99.7,0.3,99.3,0,0,0,0,0.3
"Census Tract 6903, Cook County, Illinois",100,0.3,99.3,0.4,0,0,0,0
"Census Tract 6904, Cook County, Illinois",100,0,99.5,0,0.5,0,0,0
"Census Tract 6905, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6909, Cook County, Illinois",100,0.8,98.6,0.6,0,0,0,0
"Census Tract 6910, Cook County, Illinois",99.3,0.6,98.6,0,0,0,0,0.7
"Census Tract 6911, Cook County, Illinois",100,0.5,99.3,0,0,0,0.2,0
"Census Tract 6912, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6913, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6914, Cook County, Illinois",100,3.2,96.1,0,0.7,0,0,0
"Census Tract 6915, Cook County, Illinois",95.9,1.9,94,0,0,0,0,4.1
"Census Tract 7001, Cook County, Illinois",100,10.1,69.9,0,0,0,20,0
"Census Tract 7002, Cook County, Illinois",97.9,33.2,14.3,2.5,0.3,0,47.6,2.1
"Census Tract 7003.01, Cook County, Illinois",99.3,47.3,15.1,0,1.8,0,35,0.7
"Census Tract 7003.02, Cook County, Illinois",100,40.6,22.8,0,4.2,0,32.4,0
"Census Tract 7004.01, Cook County, Illinois",97.7,22.2,54.1,0.2,1.2,0,20,2.3
"Census Tract 7004.02, Cook County, Illinois",99.3,22.3,67.2,0,0,0,9.9,0.7
"Census Tract 7005.01, Cook County, Illinois",99.8,5.9,90.1,0,0.5,0,3.3,0.2
"Census Tract 7005.02, Cook County, Illinois",100,7.1,92.9,0,0,0,0,0
"Census Tract 7101, Cook County, Illinois",100,2.5,97,0.6,0,0,0,0
"Census Tract 7102, Cook County, Illinois",100,1.3,98.7,0,0,0,0,0
"Census Tract 7103, Cook County, Illinois",98.7,0,98.5,0,0,0,0.2,1.3
"Census Tract 7104, Cook County, Illinois",99.5,0,98.6,0,1,0,0,0.5
"Census Tract 7105, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 7106, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7107, Cook County, Illinois",100,1.1,98.9,0,0,0,0,0
"Census Tract 7108, Cook County, Illinois",99.4,0.6,98.1,0.6,0,0,0,0.6
"Census Tract 7109, Cook County, Illinois",100,0,99.5,0,0,0,0.5,0
"Census Tract 7110, Cook County, Illinois",99.6,2,97.4,0.2,0,0,0,0.4
"Census Tract 7111, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7112, Cook County, Illinois",98.9,1.2,97.7,0,0,0,0,1.1
"Census Tract 7113, Cook County, Illinois",96.5,0,95.5,0,1,0,0,3.5
"Census Tract 7114, Cook County, Illinois",98.1,0,98.1,0,0,0,0,1.9
"Census Tract 7115, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7201, Cook County, Illinois",99.4,67.2,32.2,0,0,0,0,0.6
"Census Tract 7202, Cook County, Illinois",95.1,34.9,59.7,0.3,0,0,0.3,4.9
"Census Tract 7203, Cook County, Illinois",98.8,68.6,29.2,0,0.8,0,0.3,1.2
"Census Tract 7204, Cook County, Illinois",100,96.3,3.2,0.5,0,0,0,0
"Census Tract 7205, Cook County, Illinois",99.5,98.1,1,0,0.3,0,0,0.5
"Census Tract 7206, Cook County, Illinois",100,82.4,16.4,0,1.3,0,0,0
"Census Tract 7207, Cook County, Illinois",100,40.2,57.5,0,1.6,0,0.8,0
"Census Tract 7301, Cook County, Illinois",100,0.2,99,0,0.8,0,0,0
"Census Tract 7302.01, Cook County, Illinois",99,0.8,98.1,0,0,0,0,1
"Census Tract 7302.02, Cook County, Illinois",98.2,4.4,93.4,0,0,0,0.4,1.8
"Census Tract 7303, Cook County, Illinois",84.8,0,84.8,0,0,0,0,15.2
"Census Tract 7304, Cook County, Illinois",100,0.9,98.5,0,0,0,0.5,0
"Census Tract 7305, Cook County, Illinois",99.1,0.6,97.8,0,0,0,0.7,0.9
"Census Tract 7306, Cook County, Illinois",98.9,0.2,98.8,0,0,0,0,1.1
"Census Tract 7307, Cook County, Illinois",98.2,0.4,97.7,0,0,0,0,1.8
"Census Tract 7401, Cook County, Illinois",99.3,95.8,0,0,0,0,3.4,0.7
"Census Tract 7402, Cook County, Illinois",97.1,92.5,3.5,0,0,0,1.2,2.9
"Census Tract 7403, Cook County, Illinois",100,98.9,0,0,0,0,1.1,0
"Census Tract 7404, Cook County, Illinois",98.3,76.7,16.8,0,0.2,0,4.7,1.7
"Census Tract 7501, Cook County, Illinois",99.6,4.7,93.1,0,0.9,0,0.8,0.4
"Census Tract 7502, Cook County, Illinois",98.9,37.7,59,0.3,0,0,1.9,1.1
"Census Tract 7503, Cook County, Illinois",100,81.3,16.6,0,0,0,2.1,0
"Census Tract 7504, Cook County, Illinois",99.2,76.3,22.9,0,0,0,0,0.8
"Census Tract 7505, Cook County, Illinois",98.3,22.5,71.8,0,1.8,0,2.2,1.7
"Census Tract 7506, Cook County, Illinois",99.6,1,98,0,0.6,0,0,0.4
"Census Tract 7608.01, Cook County, Illinois",98.3,75.7,1.9,0.8,13.8,0,6.1,1.7
"Census Tract 7608.02, Cook County, Illinois",98.7,89.7,0,0,7.6,0,1.5,1.3
"Census Tract 7608.03, Cook County, Illinois",99.8,86.2,1.1,0,6.4,0,6.1,0.2
"Census Tract 7702.01, Cook County, Illinois",98.2,68.7,0.8,0.8,18.5,0,9.4,1.8
"Census Tract 7702.02, Cook County, Illinois",99,89.1,0.3,1.4,1.8,0,6.4,1
"Census Tract 7703, Cook County, Illinois",97.3,80.7,4.4,0,6.8,0,5.4,2.7
"Census Tract 7704, Cook County, Illinois",96.4,71.7,1.1,0,11.7,0,11.8,3.6
"Census Tract 7705, Cook County, Illinois",98.1,33.8,3,0,2.1,0.4,58.7,1.9
"Census Tract 7706.01, Cook County, Illinois",99.2,91.7,0,0,6.9,0,0.5,0.8
"Census Tract 7706.02, Cook County, Illinois",99.3,52.4,2.9,0.7,9.8,0,33.5,0.7
"Census Tract 7707, Cook County, Illinois",100,94.4,2.4,0,2.3,0,1,0
"Census Tract 7708, Cook County, Illinois",97.7,75.2,3.9,0,6,0,12.5,2.3
"Census Tract 7709.01, Cook County, Illinois",99.7,86.3,0,0,4.1,0,9.3,0.3
"Census Tract 7709.02, Cook County, Illinois",99.5,94.7,0,0,2.9,0,2,0.5
"Census Tract 8001, Cook County, Illinois",99.6,96.1,0,1.1,0.4,0.8,1.3,0.4
"Census Tract 8002, Cook County, Illinois",99.5,94,2,0,3,0,0.4,0.5
"Census Tract 8003, Cook County, Illinois",99.6,96,1.3,0,1.9,0,0.4,0.4
"Census Tract 8004, Cook County, Illinois",98.4,95.7,0.6,0.8,1.2,0,0.1,1.6
"Census Tract 8005, Cook County, Illinois",98.4,90.8,0,0,5.7,0,1.8,1.6
"Census Tract 8006, Cook County, Illinois",99.7,97.9,0.4,0,1.3,0,0,0.3
"Census Tract 8007, Cook County, Illinois",97.5,85.8,1.4,0,10.4,0,0,2.5
"Census Tract 8008, Cook County, Illinois",94.7,88.3,0,0,5.1,0,1.2,5.3
"Census Tract 8009, Cook County, Illinois",99.8,71.1,0.3,0,26.6,0,1.8,0.2
"Census Tract 8010, Cook County, Illinois",99,84.5,0.8,0.2,12.9,0,0.6,1
"Census Tract 8011, Cook County, Illinois",97.5,92.4,0.1,0,5,0,0,2.5
"Census Tract 8012, Cook County, Illinois",99,95.4,0.7,0,2.7,0,0.2,1
"Census Tract 8013, Cook County, Illinois",98.3,90.2,1.9,0,6.1,0,0.2,1.7
"Census Tract 8014, Cook County, Illinois",97.9,83.9,0.4,0,11.4,0,2.2,2.1
"Census Tract 8015, Cook County, Illinois",98.3,85.3,2.9,0,9.6,0,0.4,1.7
"Census Tract 8016.01, Cook County, Illinois",100,85.2,1.3,0,12.7,0.2,0.6,0
"Census Tract 8016.03, Cook County, Illinois",99.3,52.9,9.6,0,31.8,0,5.1,0.7
"Census Tract 8016.05, Cook County, Illinois",99.4,87.1,1.1,0,11.2,0,0,0.6
"Census Tract 8016.06, Cook County, Illinois",99.4,88.5,0.5,0,10.3,0,0,0.6
"Census Tract 8016.07, Cook County, Illinois",99.7,70.9,1.7,0,26.7,0,0.5,0.3
"Census Tract 8016.08, Cook County, Illinois",98.5,77.2,0,0.1,19.3,0,1.9,1.5
"Census Tract 8017.01, Cook County, Illinois",98.6,93.7,0,0,4.6,0,0.3,1.4
"Census Tract 8017.02, Cook County, Illinois",99.5,87.7,0,0,11.8,0,0,0.5
"Census Tract 8018, Cook County, Illinois",100,85.4,0,0,11.8,0,2.8,0
"Census Tract 8019.01, Cook County, Illinois",99.2,85.4,1.4,0,6.4,0,5.9,0.8
"Census Tract 8019.02, Cook County, Illinois",97.2,90.7,0,0,6.5,0,0,2.8
"Census Tract 8020.02, Cook County, Illinois",100,83.5,2.2,0,12.9,0,1.5,0
"Census Tract 8020.03, Cook County, Illinois",100,74.6,0.8,0.6,21.4,0,2.6,0
"Census Tract 8020.04, Cook County, Illinois",98.1,69.8,1.4,0,21,0.8,5.1,1.9
"Census Tract 8021, Cook County, Illinois",98.3,93.3,3.3,0,1,0,0.7,1.7
"Census Tract 8022, Cook County, Illinois",98.8,96.5,0,0,2.3,0,0,1.2
"Census Tract 8023, Cook County, Illinois",96.6,77.1,1.6,0,17.9,0,0,3.4
"Census Tract 8024.02, Cook County, Illinois",98.2,69.1,1.7,1.6,12.4,0,13.5,1.8
"Census Tract 8024.03, Cook County, Illinois",100,82.2,2.3,0,15.5,0,0,0
"Census Tract 8024.04, Cook County, Illinois",96.5,66.1,1.7,0,11.8,0,17,3.5
"Census Tract 8025.03, Cook County, Illinois",99.5,76.1,2.1,0.2,17.2,0,3.9,0.5
"Census Tract 8025.04, Cook County, Illinois",98.4,76.7,1.8,0,6.3,0,13.6,1.6
"Census Tract 8025.05, Cook County, Illinois",99.8,56.7,4.9,0,15.8,0,22.3,0.2
"Census Tract 8025.06, Cook County, Illinois",98.8,82,0,0,5.3,0,11.5,1.2
"Census Tract 8026.05, Cook County, Illinois",98.9,84.5,1.6,0,11.8,0,1,1.1
"Census Tract 8026.07, Cook County, Illinois",100,89.5,0,0,0,0,10.5,0
"Census Tract 8026.08, Cook County, Illinois",100,92.5,1.2,0,4.7,0,1.6,0
"Census Tract 8026.09, Cook County, Illinois",96.4,75.2,2.2,0,10.4,0,8.6,3.6
"Census Tract 8026.10, Cook County, Illinois",97.5,89.9,0,0,7.6,0,0,2.5
"Census Tract 8027.01, Cook County, Illinois",99.8,74.9,0,0,16.6,0,8.3,0.2
"Census Tract 8027.02, Cook County, Illinois",99.1,81.3,0.5,0.3,16.1,0,0.9,0.9
"Census Tract 8028.01, Cook County, Illinois",100,94.3,0,0,2.8,0,2.9,0
"Census Tract 8028.02, Cook County, Illinois",99,87.5,4.1,0,6.9,0,0.5,1
"Census Tract 8029, Cook County, Illinois",98.5,91.5,0,0,6.7,0,0.3,1.5
"Census Tract 8030.05, Cook County, Illinois",100,95.6,1,0,3,0,0.4,0
"Census Tract 8030.07, Cook County, Illinois",95.8,91,0,0,4.6,0,0.2,4.2
"Census Tract 8030.08, Cook County, Illinois",100,90.4,1.6,0,8,0,0,0
"Census Tract 8030.10, Cook County, Illinois",99.5,93.6,0,0,5.8,0,0,0.5
"Census Tract 8030.12, Cook County, Illinois",99.2,77.2,6.6,0,14,0,1.4,0.8
"Census Tract 8030.13, Cook County, Illinois",99,90.5,0,0.7,4.5,0,3.2,1
"Census Tract 8030.14, Cook County, Illinois",99.2,81,4,0,10.1,0,4.1,0.8
"Census Tract 8030.15, Cook County, Illinois",96,90.6,0.4,0,3.9,0,1.2,4
"Census Tract 8030.16, Cook County, Illinois",98.1,81.7,3.2,0,11.5,0,1.7,1.9
"Census Tract 8030.17, Cook County, Illinois",98.5,86.7,0.2,0,11.4,0,0.2,1.5
"Census Tract 8031, Cook County, Illinois",97.9,94.7,0.8,0,1.3,0,1.1,2.1
"Census Tract 8032, Cook County, Illinois",99.2,89.5,0.4,0,7.7,0,1.7,0.8
"Census Tract 8033, Cook County, Illinois",98.6,83.9,0,0,8.2,0,6.5,1.4
"Census Tract 8034, Cook County, Illinois",98.5,95.1,0,0,3.4,0,0,1.5
"Census Tract 8035, Cook County, Illinois",98.3,92.2,0.5,0,4.8,0,0.8,1.7
"Census Tract 8036.03, Cook County, Illinois",98.3,85.5,1,0,11.9,0,0,1.7
"Census Tract 8036.04, Cook County, Illinois",98.8,88.5,3.1,0.5,5.6,0,1.3,1.2
"Census Tract 8036.05, Cook County, Illinois",98.8,81.1,5.8,0,10.1,0,1.8,1.2
"Census Tract 8036.06, Cook County, Illinois",98.5,70.6,4.6,0,8.4,0,14.8,1.5
"Census Tract 8036.07, Cook County, Illinois",99.7,95,0,0,4.4,0,0.2,0.3
"Census Tract 8036.08, Cook County, Illinois",97.9,75.2,4.8,0,15.2,0,2.7,2.1
"Census Tract 8036.10, Cook County, Illinois",98.9,76.3,5.2,0.4,16,0,1.1,1.1
"Census Tract 8036.11, Cook County, Illinois",93.8,73.3,2.3,0.5,10.9,0,6.8,6.2
"Census Tract 8036.12, Cook County, Illinois",99.2,72.4,6.3,0,13.5,0,6.9,0.8
"Census Tract 8037.01, Cook County, Illinois",98.3,90.3,1.3,0,6.7,0,0,1.7
"Census Tract 8037.02, Cook County, Illinois",98.7,76.3,2.7,0,10.9,0,8.7,1.3
"Census Tract 8038, Cook County, Illinois",99.6,90.9,0,0,5,0,3.6,0.4
"Census Tract 8039.01, Cook County, Illinois",97.9,82.9,2.2,0,11.3,0,1.4,2.1
"Census Tract 8039.02, Cook County, Illinois",98.4,91.6,3.9,0,1.8,0,1.1,1.6
"Census Tract 8040, Cook County, Illinois",98.6,90.2,2.9,0,2.6,0,2.9,1.4
"Census Tract 8041.02, Cook County, Illinois",99,88.4,0.7,0,9.6,0,0.3,1
"Census Tract 8041.04, Cook County, Illinois",97.3,68.5,0.8,0,27,0,1,2.7
"Census Tract 8041.05, Cook County, Illinois",98.7,88.7,0.3,0,9.7,0,0,1.3
"Census Tract 8041.06, Cook County, Illinois",98.8,76.4,1,0,20.7,0,0.6,1.2
"Census Tract 8041.08, Cook County, Illinois",98.3,53.6,9.2,0,33.8,0,1.7,1.7
"Census Tract 8041.09, Cook County, Illinois",97.2,90.8,0.7,0,4.2,0,1.5,2.8
"Census Tract 8042.01, Cook County, Illinois",99.6,81.1,0.9,0.2,16.8,0,0.6,0.4
"Census Tract 8042.02, Cook County, Illinois",98.2,83.8,0,0,13.2,0,1.2,1.8
"Census Tract 8043.05, Cook County, Illinois",98.4,68.3,0.5,0.8,6.1,0,22.7,1.6
"Census Tract 8043.06, Cook County, Illinois",99.2,70,0.5,0,3.3,0,25.4,0.8
"Census Tract 8043.08, Cook County, Illinois",98.5,69.6,4,0,22.6,0,2.2,1.5
"Census Tract 8043.09, Cook County, Illinois",99.7,73.3,0.6,2.3,8.1,0,15.5,0.3
"Census Tract 8043.10, Cook County, Illinois",99.4,68.5,1.9,1.5,21,0,6.5,0.6
"Census Tract 8043.11, Cook County, Illinois",94.8,63.2,2.5,0,20.6,0,8.5,5.2
"Census Tract 8044.03, Cook County, Illinois",97.4,60.3,8.1,0,12.1,0,16.9,2.6
"Census Tract 8044.04, Cook County, Illinois",96.4,63.3,2.7,0,12.4,0,18,3.6
"Census Tract 8044.05, Cook County, Illinois",99.5,32.5,13.2,0,3.6,0,50.1,0.5
"Census Tract 8044.06, Cook County, Illinois",99.7,54,2.2,0,18.3,0,25.2,0.3
"Census Tract 8045.05, Cook County, Illinois",97.5,81.7,1.2,0,5.1,0,9.5,2.5
"Census Tract 8045.06, Cook County, Illinois",100,72.4,4.3,0.4,17.2,0,5.7,0
"Census Tract 8045.07, Cook County, Illinois",97.4,66.5,7.1,0,22.7,0,1,2.6
"Census Tract 8045.08, Cook County, Illinois",98.6,41,13.8,0,21.1,0,22.8,1.4
"Census Tract 8045.09, Cook County, Illinois",95.9,47.6,2.3,0.4,10.1,0,35.6,4.1
"Census Tract 8045.10, Cook County, Illinois",96.9,50.7,0,0,3.2,0,43,3.1
"Census Tract 8045.11, Cook County, Illinois",98.6,47.4,11,0,19.2,1.2,19.7,1.4
"Census Tract 8046.03, Cook County, Illinois",97.5,51.9,6.6,0,21.4,0,17.6,2.5
"Census Tract 8046.06, Cook County, Illinois",98.9,81.7,0,0,13.4,0,3.8,1.1
"Census Tract 8046.07, Cook County, Illinois",99.6,83.6,0,0.8,15.1,0,0.1,0.4
"Census Tract 8046.08, Cook County, Illinois",99.1,65.7,2.2,0.4,17.9,0,12.9,0.9
"Census Tract 8046.09, Cook County, Illinois",96.3,60,5.3,0,28.7,0,2.4,3.7
"Census Tract 8046.10, Cook County, Illinois",97.3,81.8,0,0,14.5,0,1,2.7
"Census Tract 8046.11, Cook County, Illinois",96.5,81.6,0.7,0,9.5,0,4.7,3.5
"Census Tract 8047.01, Cook County, Illinois",98.6,55.8,11.7,0,22.3,0,8.8,1.4
"Census Tract 8047.05, Cook County, Illinois",99.1,52.7,10,0.5,30.5,0,5.4,0.9
"Census Tract 8047.06, Cook County, Illinois",98.8,85.6,0,0,11.3,0,1.9,1.2
"Census Tract 8047.09, Cook County, Illinois",98.4,56.7,9.3,0.4,17,0,15.1,1.6
"Census Tract 8047.10, Cook County, Illinois",97.7,78,1.4,0,9,0,9.4,2.3
"Census Tract 8047.11, Cook County, Illinois",99.8,50.5,5.5,0.1,30.6,0,13.2,0.2
"Census Tract 8047.12, Cook County, Illinois",99.2,63.1,5.9,0.1,18.7,0,11.4,0.8
"Census Tract 8047.13, Cook County, Illinois",99.7,64.4,5.3,0,27.3,0,2.7,0.3
"Census Tract 8047.14, Cook County, Illinois",98.6,76.7,3.4,0,8.5,0,10,1.4
"Census Tract 8047.15, Cook County, Illinois",99.1,42.6,4.8,0,22.6,0,29,0.9
"Census Tract 8047.16, Cook County, Illinois",98.6,57.4,2.4,0.4,32,0,6.4,1.4
"Census Tract 8048.03, Cook County, Illinois",98.2,77.5,2.5,0,17,0,1.3,1.8
"Census Tract 8048.04, Cook County, Illinois",93.5,67.2,2.9,0,16,0,7.3,6.5
"Census Tract 8048.05, Cook County, Illinois",99.5,76.5,2.1,0.2,10.4,0,10.2,0.5
"Census Tract 8048.06, Cook County, Illinois",99.9,54.9,8.6,0.2,12.1,0,24.1,0.1
"Census Tract 8048.07, Cook County, Illinois",97.7,79.2,3.6,0,10.7,0,4.2,2.3
"Census Tract 8048.08, Cook County, Illinois",100,86.6,5.6,0,3.4,0,4.5,0
"Census Tract 8048.09, Cook County, Illinois",96.9,88.8,0.5,0,7,0,0.6,3.1
"Census Tract 8048.10, Cook County, Illinois",95.7,71.9,1.2,0.3,15.5,0,6.7,4.3
"Census Tract 8049.01, Cook County, Illinois",99.2,90.6,1.2,0,6.1,0,1.3,0.8
"Census Tract 8049.02, Cook County, Illinois",97.8,79.2,0,0,13.8,0,4.8,2.2
"Census Tract 8050.01, Cook County, Illinois",98.6,93.8,0.9,0,2.3,0,1.6,1.4
"Census Tract 8050.02, Cook County, Illinois",93.1,62.6,2.1,0.1,12.9,0,15.4,6.9
"Census Tract 8051.05, Cook County, Illinois",98.7,58.3,1.9,0,5.9,0,32.6,1.3
"Census Tract 8051.06, Cook County, Illinois",98,85.4,1.8,0,10.8,0,0,2
"Census Tract 8051.07, Cook County, Illinois",99.7,55.5,5.1,2.4,19.9,0,16.8,0.3
"Census Tract 8051.08, Cook County, Illinois",96.7,40.6,3.9,0.2,15,0,37.1,3.3
"Census Tract 8051.09, Cook County, Illinois",99.6,84.5,4.5,0,10.2,0,0.4,0.4
"Census Tract 8051.10, Cook County, Illinois",98.5,88.2,0.3,0,3.8,0,6.2,1.5
"Census Tract 8051.11, Cook County, Illinois",97.4,61.3,4.2,0,14.7,0,17.2,2.6
"Census Tract 8051.12, Cook County, Illinois",96.5,68,0,0,21.3,0,7.2,3.5
"Census Tract 8052.01, Cook County, Illinois",99.2,74,2.2,0,22,0,1.1,0.8
"Census Tract 8052.02, Cook County, Illinois",99.7,75.9,0.8,0,21.1,0,1.8,0.3
"Census Tract 8053.01, Cook County, Illinois",97.9,63.8,0,0,29.6,0,4.5,2.1
"Census Tract 8053.02, Cook County, Illinois",98.2,75.4,0,0,21,0,1.8,1.8
"Census Tract 8054.01, Cook County, Illinois",98,84.2,0,0,8.1,0,5.7,2
"Census Tract 8054.02, Cook County, Illinois",98.3,82.4,0,0,11.6,0,4.3,1.7
"Census Tract 8055.01, Cook County, Illinois",100,94.7,1.8,0,3.5,0,0,0
"Census Tract 8055.02, Cook County, Illinois",100,99.5,0,0,0.3,0,0.2,0
"Census Tract 8056, Cook County, Illinois",99.2,94,0.6,0,3.8,0,0.8,0.8
"Census Tract 8057.01, Cook County, Illinois",97.4,96.5,0,0,0.9,0,0,2.6
"Census Tract 8057.02, Cook County, Illinois",99.3,92.7,0,0,6.6,0,0,0.7
"Census Tract 8058.01, Cook County, Illinois",96.8,91.6,0,0,5.2,0,0,3.2
"Census Tract 8058.02, Cook County, Illinois",98.1,90.5,0,0,2.3,0,5.3,1.9
"Census Tract 8059.01, Cook County, Illinois",97,86.3,0,0.9,9,0,0.8,3
"Census Tract 8059.02, Cook County, Illinois",99.7,87.1,0.8,0.1,11.4,0,0.3,0.3
"Census Tract 8060.01, Cook County, Illinois",98.5,53.1,1.2,0,37.7,0,6.5,1.5
"Census Tract 8060.02, Cook County, Illinois",99.3,50.8,5.1,0,37.7,0,5.7,0.7
"Census Tract 8060.03, Cook County, Illinois",100,44,5,0,49.1,0,2,0
"Census Tract 8060.04, Cook County, Illinois",98.5,62.3,3.2,0,25.2,0,7.8,1.5
"Census Tract 8061.02, Cook County, Illinois",100,78.4,2.5,0,13.6,0,5.4,0
"Census Tract 8061.03, Cook County, Illinois",99.2,79.3,0.5,0.7,11.4,0,7.3,0.8
"Census Tract 8061.04, Cook County, Illinois",99.7,56.6,10.8,0,17.1,0,15.2,0.3
"Census Tract 8062.01, Cook County, Illinois",98,75.8,2,0,8.9,0.4,11,2
"Census Tract 8062.02, Cook County, Illinois",100,87.9,0.7,0,6.3,0,5,0
"Census Tract 8063, Cook County, Illinois",98.9,87.5,0,0,2.7,0,8.7,1.1
"Census Tract 8064, Cook County, Illinois",97.3,86.5,0,0,3.9,0,6.9,2.7
"Census Tract 8065.01, Cook County, Illinois",100,57.5,3.1,0,26.6,0,12.8,0
"Census Tract 8065.02, Cook County, Illinois",99.6,68.7,0.9,0,9.3,0,20.7,0.4
"Census Tract 8066, Cook County, Illinois",99.8,76.7,0.9,0.9,11.8,0,9.5,0.2
"Census Tract 8067, Cook County, Illinois",97.6,82,4.6,0,9.9,0,1.1,2.4
"Census Tract 8068.01, Cook County, Illinois",98.5,71.7,8.2,0,15.8,0,2.8,1.5
"Census Tract 8068.02, Cook County, Illinois",98.9,63.7,6.3,0,28.1,0,0.8,1.1
"Census Tract 8069, Cook County, Illinois",98.8,64.9,1.8,0,31.8,0,0.3,1.2
"Census Tract 8070, Cook County, Illinois",99.2,58.4,8.8,0.2,31.1,0,0.7,0.8
"Census Tract 8071, Cook County, Illinois",98.8,82.4,11.4,0,4.6,0,0.4,1.2
"Census Tract 8072, Cook County, Illinois",99,62.6,12.7,0,20,0,3.6,1
"Census Tract 8073, Cook County, Illinois",98.5,55.7,5.6,0.1,35.9,0,1.2,1.5
"Census Tract 8074, Cook County, Illinois",96.5,67.7,3.5,0,24.3,0,1,3.5
"Census Tract 8075, Cook County, Illinois",98.1,64.9,7.5,0,24.1,0,1.7,1.9
"Census Tract 8076, Cook County, Illinois",98,53.6,7.8,0,33.3,0,3.4,2
"Census Tract 8077, Cook County, Illinois",97.6,68.1,3.3,0.2,22.7,0,3.3,2.4
"Census Tract 8078, Cook County, Illinois",100,75.2,0.3,0,24.3,0,0.2,0
"Census Tract 8079, Cook County, Illinois",98.7,79.1,0,0,19.1,0,0.5,1.3
"Census Tract 8080.01, Cook County, Illinois",100,72.4,0,0,27.6,0,0,0
"Census Tract 8080.02, Cook County, Illinois",100,62,4.9,4.1,26.3,0,2.7,0
"Census Tract 8081, Cook County, Illinois",99.7,88.2,0,0.2,6.8,0,4.5,0.3
"Census Tract 8082, Cook County, Illinois",99.5,76.2,0.4,0,22.3,0,0.6,0.5
"Census Tract 8083.01, Cook County, Illinois",96.4,68.2,0.6,0.6,25.4,0.9,0.6,3.6
"Census Tract 8083.02, Cook County, Illinois",99.7,68.6,0,0,28.9,0,2.2,0.3
"Census Tract 8084, Cook County, Illinois",92.4,62.9,0.6,0,25.4,0,3.5,7.6
"Census Tract 8085, Cook County, Illinois",95,63.4,0.6,0,29.5,0,1.5,5
"Census Tract 8086, Cook County, Illinois",96.3,88.9,0.5,0,6.3,0,0.5,3.7
"Census Tract 8087.02, Cook County, Illinois",94,64.9,4.3,0,21.8,0,3,6
"Census Tract 8088, Cook County, Illinois",97.5,86.3,4.6,0,6,0,0.6,2.5
"Census Tract 8089, Cook County, Illinois",95.7,92,2.5,0,1.1,0,0,4.3
"Census Tract 8090, Cook County, Illinois",97.7,94.4,0.7,0,2.3,0,0.3,2.3
"Census Tract 8091, Cook County, Illinois",98.3,91.1,5.3,0,1.7,0,0.3,1.7
"Census Tract 8092, Cook County, Illinois",98.9,22,72,0,0.4,0,4.4,1.1
"Census Tract 8093, Cook County, Illinois",99.1,72.5,9.2,0,17.4,0,0,0.9
"Census Tract 8094, Cook County, Illinois",98,73.5,2.6,0,20.8,0,1,2
"Census Tract 8095, Cook County, Illinois",99,79.5,6,0,13.6,0,0,1
"Census Tract 8096, Cook County, Illinois",97.6,43.8,40.4,0.3,3.9,0,9.4,2.4
"Census Tract 8097, Cook County, Illinois",97.4,41.9,40.9,0,2.4,0,12.2,2.6
"Census Tract 8098, Cook County, Illinois",95.7,76.8,6.3,0.4,8.7,0,3.5,4.3
"Census Tract 8099, Cook County, Illinois",97.5,90.5,3.4,0,3.7,0,0,2.5
"Census Tract 8100, Cook County, Illinois",91.9,79.4,1.7,0,10,0,0.8,8.1
"Census Tract 8101, Cook County, Illinois",94.8,73.3,13.1,0,6.4,0,1.9,5.2
"Census Tract 8102, Cook County, Illinois",98.6,52.8,39.2,0,3.8,0,2.8,1.4
"Census Tract 8103.01, Cook County, Illinois",97.5,43.1,42,0,5.2,0,7.2,2.5
"Census Tract 8103.02, Cook County, Illinois",95.6,65.3,25.9,0,1.6,0,2.8,4.4
"Census Tract 8104, Cook County, Illinois",99.3,89.5,0.4,0,6.2,0,3.2,0.7
