GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 8098, Cook County, Illinois",96.3,78.6,7.2,0.4,6.7,0,3.4,3.7
"Census Tract 8099, Cook County, Illinois",98,90.6,2.6,0,4.8,0,0,2
"Census Tract 8100, Cook County, Illinois",93.3,78.5,3.9,0,10.1,0,0.7,6.7
"Census Tract 8101, Cook County, Illinois",97,74,12.6,0,8.7,0,1.8,3
"Census Tract 8102, Cook County, Illinois",98.4,49.2,42.3,0,4.6,0,2.1,1.6
"Census Tract 8103.01, Cook County, Illinois",96.9,46.8,38.2,0,4.4,0,7.5,3.1
"Census Tract 8103.02, Cook County, Illinois",95.2,62.1,25.4,0,1.3,0,6.4,4.8
"Census Tract 8104, Cook County, Illinois",99.3,94.5,0.3,0,1.7,0,2.8,0.7
"Census Tract 8105.01, Cook County, Illinois",99.6,94.2,0.6,0,4.8,0,0,0.4
"Census Tract 8105.02, Cook County, Illinois",98.7,89.7,0.7,0,5.6,0,2.7,1.3
"Census Tract 8106, Cook County, Illinois",98,84.9,1.2,0,8,0,3.9,2
"Census Tract 8107.01, Cook County, Illinois",99.7,75.6,0.6,0.5,0.8,0,22.2,0.3
"Census Tract 8107.02, Cook County, Illinois",99.6,85.9,2.5,0,2.2,0,9.1,0.4
"Census Tract 8108, Cook County, Illinois",96,83.1,0.2,0,0.9,0,11.8,4
"Census Tract 8109, Cook County, Illinois",97.3,81.5,2.7,0.6,2.6,0,9.8,2.7
"Census Tract 8110, Cook County, Illinois",98,91.5,0,0,5.9,0,0.7,2
"Census Tract 8111, Cook County, Illinois",98.6,90,0.2,0.4,2.8,0,5.2,1.4
"Census Tract 8112, Cook County, Illinois",98.5,72.9,1.6,1.7,5.2,0,17.1,1.5
"Census Tract 8113.01, Cook County, Illinois",97.5,70.5,1.8,0.7,3,0.2,21.2,2.5
"Census Tract 8113.02, Cook County, Illinois",99,51.2,10.4,0,6,0,31.5,1
"Census Tract 8114.01, Cook County, Illinois",98.3,73.3,1.1,0,2.4,0,21.5,1.7
"Census Tract 8114.02, Cook County, Illinois",100,68.1,0.4,0,7,0,24.4,0
"Census Tract 8115, Cook County, Illinois",100,79.2,0.4,0,2.4,0,18.1,0
"Census Tract 8116, Cook County, Illinois",95.4,80.2,0,0,10.1,0,5.1,4.6
"Census Tract 8117.01, Cook County, Illinois",98.5,67.1,0.4,0.2,2,0,28.8,1.5
"Census Tract 8117.02, Cook County, Illinois",98.8,65.3,2.3,0,5,0,26.2,1.2
"Census Tract 8118, Cook County, Illinois",99.3,78.2,0.4,0.1,0.7,0,20,0.7
"Census Tract 8119, Cook County, Illinois",97.4,84.3,7.6,0.2,4.7,0,0.8,2.6
"Census Tract 8120, Cook County, Illinois",98.8,91.6,3.7,0,3.3,0,0.2,1.2
"Census Tract 8121, Cook County, Illinois",98.7,58.3,30.2,1.6,4.6,0,4.1,1.3
"Census Tract 8122, Cook County, Illinois",95.4,79,13.9,0,2.5,0,0,4.6
"Census Tract 8123.01, Cook County, Illinois",96.9,68.9,12.4,0,8.1,0,7.5,3.1
"Census Tract 8123.02, Cook County, Illinois",99.2,86.8,6.6,0,4,0,1.9,0.8
"Census Tract 8124, Cook County, Illinois",99.6,85.8,10,0,3.4,0,0.5,0.4
"Census Tract 8125, Cook County, Illinois",97,55.6,33.2,0,2.9,0,5.2,3
"Census Tract 8126, Cook County, Illinois",97.7,65.9,27.7,0,3.3,0,0.7,2.3
"Census Tract 8127, Cook County, Illinois",96.2,72.9,15,0.3,5.3,0,2.7,3.8
"Census Tract 8128.01, Cook County, Illinois",98.5,63.4,28.6,0,5.2,0,1.2,1.5
"Census Tract 8128.02, Cook County, Illinois",98.8,69.4,18.7,0,8.7,0,2,1.2
"Census Tract 8129, Cook County, Illinois",98.6,79.2,11.4,0.3,4.3,0,3.5,1.4
"Census Tract 8130, Cook County, Illinois",96.8,67.2,23.4,0,5.4,0,0.8,3.2
"Census Tract 8131, Cook County, Illinois",97,57.7,31.6,0,5.9,0,1.8,3
"Census Tract 8132, Cook County, Illinois",95.1,76.5,11.8,0,6.1,0,0.7,4.9
"Census Tract 8133.01, Cook County, Illinois",97.1,24.9,3.5,0,2.6,0,66.1,2.9
"Census Tract 8133.02, Cook County, Illinois",97.8,26.8,5.5,0,0,0,65.5,2.2
"Census Tract 8134, Cook County, Illinois",97.9,34.7,6.5,0.3,0,0,56.4,2.1
"Census Tract 8135, Cook County, Illinois",96.5,25.7,4.5,0,0.8,0,65.5,3.5
"Census Tract 8136, Cook County, Illinois",97,21.1,1.7,0.5,0.5,0,73.2,3
"Census Tract 8137.01, Cook County, Illinois",96.8,25.6,11.2,0.3,0.2,0,59.5,3.2
"Census Tract 8137.02, Cook County, Illinois",97.8,26.2,6.7,0,0.4,0,64.6,2.2
"Census Tract 8138.01, Cook County, Illinois",97.9,26.6,0,1.3,0,0,70,2.1
"Census Tract 8138.02, Cook County, Illinois",99.2,30.3,3,0,0,0.8,65.1,0.8
"Census Tract 8139, Cook County, Illinois",99.2,28.8,5.2,0.9,0,0,64.3,0.8
"Census Tract 8140, Cook County, Illinois",98.5,38.2,2.9,0,0,0,57.3,1.5
"Census Tract 8141, Cook County, Illinois",98.8,20.9,2.1,0,1.9,0,73.9,1.2
"Census Tract 8142, Cook County, Illinois",93.3,25.8,2.9,1.2,0,0,63.5,6.7
"Census Tract 8143, Cook County, Illinois",99.3,34.6,0.6,1,0.2,0,62.9,0.7
"Census Tract 8144, Cook County, Illinois",97,39.9,1.4,1,0.2,0,54.5,3
"Census Tract 8145, Cook County, Illinois",97.9,45.8,1.2,0,0,0,51,2.1
"Census Tract 8146, Cook County, Illinois",98.3,55,5.4,0,2.1,0,35.7,1.7
"Census Tract 8147, Cook County, Illinois",97.7,57.1,4.6,0.5,2.6,0,32.9,2.3
"Census Tract 8148, Cook County, Illinois",96.3,58,6.8,2.2,3.1,0,26.2,3.7
"Census Tract 8149, Cook County, Illinois",97.3,49,18.8,0.6,1.2,0,27.7,2.7
"Census Tract 8150, Cook County, Illinois",94.1,42.1,7.7,0,2.3,0,41.9,5.9
"Census Tract 8151, Cook County, Illinois",98.4,47.1,9.5,0,1.8,0,40,1.6
"Census Tract 8152, Cook County, Illinois",99.2,56.8,3.5,0,0.4,0,38.5,0.8
"Census Tract 8153, Cook County, Illinois",98.2,64.9,0.3,0,0.9,0,32.1,1.8
"Census Tract 8154, Cook County, Illinois",98,74.8,2.5,0,4.6,0,16.2,2
"Census Tract 8155, Cook County, Illinois",98.5,61.4,0,0,0.9,0,36.2,1.5
"Census Tract 8156, Cook County, Illinois",97.2,90.1,4.4,0,1.6,0,1.1,2.8
"Census Tract 8157.01, Cook County, Illinois",98.7,86.1,0.8,0.4,4,2.9,4.5,1.3
"Census Tract 8157.02, Cook County, Illinois",98.4,91.6,0,0,2.7,0,4.1,1.6
"Census Tract 8158, Cook County, Illinois",100,95.9,2.9,0,1,0,0.2,0
"Census Tract 8159, Cook County, Illinois",96.4,49.6,39.8,0,6.1,0,0.9,3.6
"Census Tract 8160, Cook County, Illinois",99.3,65.7,29,0,3.3,0,1.3,0.7
"Census Tract 8161, Cook County, Illinois",96,51.1,34.1,0.2,5.1,0,5.5,4
"Census Tract 8162, Cook County, Illinois",98.9,69.4,18.6,0.2,0,0,10.8,1.1
"Census Tract 8163, Cook County, Illinois",98.8,57.5,2,0,2.6,0,36.7,1.2
"Census Tract 8164.01, Cook County, Illinois",99.7,51.9,0.1,0,1.3,0,46.4,0.3
"Census Tract 8164.02, Cook County, Illinois",99.7,52.9,3.9,0,0,0,42.8,0.3
"Census Tract 8165, Cook County, Illinois",96.5,54.3,0.8,0,0.2,0,41.2,3.5
"Census Tract 8166, Cook County, Illinois",97.2,51.7,1,2.5,1.6,0,40.4,2.8
"Census Tract 8167, Cook County, Illinois",93.5,57.9,2.3,1.4,1.3,0,30.6,6.5
"Census Tract 8168, Cook County, Illinois",99,46.6,25.2,0,3.5,0,23.7,1
"Census Tract 8169, Cook County, Illinois",97.4,17.6,60.4,0,1,0.4,18,2.6
"Census Tract 8170, Cook County, Illinois",98.6,7.6,75.2,0,0,0,15.8,1.4
"Census Tract 8171.01, Cook County, Illinois",98.8,8.6,80.9,0,0,0,9.3,1.2
"Census Tract 8171.02, Cook County, Illinois",99.3,2,95.7,0,0,0,1.6,0.7
"Census Tract 8172, Cook County, Illinois",99.7,2.8,90.1,0,0,0,6.8,0.3
"Census Tract 8173, Cook County, Illinois",99,8.1,83.2,0,1.1,0,6.6,1
"Census Tract 8174, Cook County, Illinois",99.7,39.1,26.6,0,0,1,33,0.3
"Census Tract 8175, Cook County, Illinois",97.8,3.8,77,0,0,0,17.1,2.2
"Census Tract 8176, Cook County, Illinois",98.7,6.3,88.1,0,0.9,0,3.4,1.3
"Census Tract 8177, Cook County, Illinois",99.8,4.3,91.9,0.2,0,0,3.4,0.2
"Census Tract 8179, Cook County, Illinois",99.6,19.4,73.4,0.2,0.7,0,5.9,0.4
"Census Tract 8180, Cook County, Illinois",97.2,41.9,42,0,2.1,0,11.3,2.8
"Census Tract 8181, Cook County, Illinois",99.5,79.8,4.7,0.5,3.4,0,11.1,0.5
"Census Tract 8182, Cook County, Illinois",98.6,59.6,23.8,0,2.4,0,12.8,1.4
"Census Tract 8183, Cook County, Illinois",97.8,32.9,43.5,0,2.5,0,18.8,2.2
"Census Tract 8184.01, Cook County, Illinois",98.1,35.4,41.3,0.2,8.4,0,12.9,1.9
"Census Tract 8184.02, Cook County, Illinois",98,68.6,14.7,0,8,0,6.6,2
"Census Tract 8185, Cook County, Illinois",99.2,83.2,7.3,0,4.4,0,4.4,0.8
"Census Tract 8186, Cook County, Illinois",100,87.7,9.6,0,2.7,0,0,0
"Census Tract 8187, Cook County, Illinois",98.3,91.4,2.1,0,0,0,4.8,1.7
"Census Tract 8188, Cook County, Illinois",100,95.8,2.9,0,1.4,0,0,0
"Census Tract 8189, Cook County, Illinois",99.8,91.8,5.9,0,0.9,0,1.3,0.2
"Census Tract 8190, Cook County, Illinois",98.7,94.3,2,0,0.8,0,1.7,1.3
"Census Tract 8191, Cook County, Illinois",99.1,79.8,3.4,0,3.8,0,12.1,0.9
"Census Tract 8192, Cook County, Illinois",98.5,84.1,5.9,1.4,3,0,4.1,1.5
"Census Tract 8193, Cook County, Illinois",95.9,93.7,0.9,0,0,0.2,1.1,4.1
"Census Tract 8194, Cook County, Illinois",98.6,81,1.5,0,4.5,0,11.6,1.4
"Census Tract 8195, Cook County, Illinois",96.9,77.1,17,0,1.5,0,1.3,3.1
"Census Tract 8196, Cook County, Illinois",97.9,94.1,1.2,0,0.9,0,1.6,2.1
"Census Tract 8197, Cook County, Illinois",98.4,97.2,0.7,0,0.5,0,0,1.6
"Census Tract 8198.01, Cook County, Illinois",100,98.8,0.2,0,0.2,0,0.8,0
"Census Tract 8198.02, Cook County, Illinois",98.6,96.2,0,0,1.3,0,1.1,1.4
"Census Tract 8199, Cook County, Illinois",98.2,96.7,0.7,0,0.8,0,0,1.8
"Census Tract 8200, Cook County, Illinois",95.4,84,0,0,11.4,0,0,4.6
"Census Tract 8201.01, Cook County, Illinois",99.6,94.3,2.4,0,2.5,0,0.4,0.4
"Census Tract 8201.03, Cook County, Illinois",99.8,88.4,2.8,0,4.6,0,4,0.2
"Census Tract 8201.04, Cook County, Illinois",99.7,91.7,2.2,0.1,0.5,0,5,0.3
"Census Tract 8202.01, Cook County, Illinois",98.3,90.3,2.2,0,5.2,0,0.7,1.7
"Census Tract 8202.02, Cook County, Illinois",98.6,90.1,0.1,1.7,0.1,0,6.6,1.4
"Census Tract 8203, Cook County, Illinois",97.2,74.8,2.5,0,8.2,0,11.7,2.8
"Census Tract 8204, Cook County, Illinois",96.9,63.4,12.6,0.8,0,0.2,20,3.1
"Census Tract 8205.01, Cook County, Illinois",98.4,92.6,0.3,0,1.7,0,3.8,1.6
"Census Tract 8205.02, Cook County, Illinois",98.9,90.3,6.1,0.2,2.3,0,0,1.1
"Census Tract 8206.03, Cook County, Illinois",97.5,83.7,1.9,0,1,0,11,2.5
"Census Tract 8206.04, Cook County, Illinois",96.5,85.2,6.3,0,0,0,5.1,3.5
"Census Tract 8206.05, Cook County, Illinois",97.9,31.9,56.9,0,4.9,0,4.2,2.1
"Census Tract 8206.06, Cook County, Illinois",100,80.9,4,0.1,1.6,0,13.5,0
"Census Tract 8207, Cook County, Illinois",97.5,76.9,2.9,0.8,0,0,16.9,2.5
"Census Tract 8208, Cook County, Illinois",99.1,70.7,0,0.1,1.6,0,26.8,0.9
"Census Tract 8209.01, Cook County, Illinois",99.1,83.5,0.6,0.6,3.3,0,11.2,0.9
"Census Tract 8209.02, Cook County, Illinois",98.4,71.8,0.7,0.6,5.7,0,19.5,1.6
"Census Tract 8210.01, Cook County, Illinois",99,90.2,0.7,0,0.5,0,7.5,1
"Census Tract 8210.02, Cook County, Illinois",99.6,88.9,0.4,0.9,3.2,0,6.1,0.4
"Census Tract 8211.01, Cook County, Illinois",99,90.4,0.9,1.1,2.6,0,4.1,1
"Census Tract 8211.02, Cook County, Illinois",99.4,79.6,0.3,0,1.2,0,18.2,0.6
"Census Tract 8212, Cook County, Illinois",97.9,32.9,47.9,0.5,0,0,16.5,2.1
"Census Tract 8213, Cook County, Illinois",96.8,55.5,29.4,0,0.7,0,11.1,3.2
"Census Tract 8214.01, Cook County, Illinois",95.3,18.5,76.8,0,0,0,0,4.7
"Census Tract 8214.02, Cook County, Illinois",100,7.5,92.3,0,0,0,0.2,0
"Census Tract 8215, Cook County, Illinois",99.8,3.3,96.1,0,0,0,0.4,0.2
"Census Tract 8216, Cook County, Illinois",99.2,48.1,42.2,0,0.5,0,8.3,0.8
"Census Tract 8217, Cook County, Illinois",99.5,89.2,7.2,0,1.7,0,1.4,0.5
"Census Tract 8218, Cook County, Illinois",97.4,77.4,17.7,0,0.1,0,2.1,2.6
"Census Tract 8219, Cook County, Illinois",99.3,80.6,15.6,0,2.2,0,0.9,0.7
"Census Tract 8220, Cook County, Illinois",99.7,97.9,0,0,0,0,1.8,0.3
"Census Tract 8221.01, Cook County, Illinois",99.7,91.9,1.6,0,1.2,0,5,0.3
"Census Tract 8221.02, Cook County, Illinois",99.7,82,8.9,0,1.2,0,7.6,0.3
"Census Tract 8222, Cook County, Illinois",98.8,94.9,0,0,0.7,0,3.2,1.2
"Census Tract 8223.01, Cook County, Illinois",98.5,92.2,0.5,0,1.8,0,4.1,1.5
"Census Tract 8223.02, Cook County, Illinois",95.4,80.4,7.3,0,0.2,0,7.5,4.6
"Census Tract 8224, Cook County, Illinois",100,96.7,1.8,0,0,0,1.5,0
"Census Tract 8225, Cook County, Illinois",98.5,82,5.2,0.8,1.8,0,8.7,1.5
"Census Tract 8226.01, Cook County, Illinois",98.7,92.4,0.3,0.3,0.7,0,5.1,1.3
"Census Tract 8226.02, Cook County, Illinois",99.2,96.4,1.8,0,0,0,1,0.8
"Census Tract 8227.01, Cook County, Illinois",98.7,90.3,4.6,0.3,1.1,0,2.4,1.3
"Census Tract 8227.02, Cook County, Illinois",99.6,83.6,5.3,2.1,1.8,0,6.8,0.4
"Census Tract 8228.01, Cook County, Illinois",100,93.7,2.3,0,0.8,0,3.2,0
"Census Tract 8228.02, Cook County, Illinois",99.8,92.6,4.3,0,1,0,1.8,0.2
"Census Tract 8229, Cook County, Illinois",100,97.4,0.2,0,0.7,0,1.7,0
"Census Tract 8230.01, Cook County, Illinois",98,83.2,8.1,0,2.3,0,4.4,2
"Census Tract 8230.02, Cook County, Illinois",97.3,87.1,5.5,0,0.8,0,3.9,2.7
"Census Tract 8231.01, Cook County, Illinois",98,92.2,0.3,0,2.6,0,2.9,2
"Census Tract 8231.02, Cook County, Illinois",100,99.4,0.2,0.2,0,0,0.2,0
"Census Tract 8232, Cook County, Illinois",97.1,85,3.8,0.1,6.5,0,1.7,2.9
"Census Tract 8233.02, Cook County, Illinois",99.3,59.2,31.8,0,2.2,0,6.1,0.7
"Census Tract 8233.03, Cook County, Illinois",99.6,82.6,7.3,0,2,0,7.6,0.4
"Census Tract 8233.04, Cook County, Illinois",98.4,78.2,9.7,0.1,0.8,0,9.6,1.6
"Census Tract 8234, Cook County, Illinois",95.6,49.7,17,0.2,0,0,28.7,4.4
"Census Tract 8235, Cook County, Illinois",96.9,82.1,12.6,0,0.1,0,2.1,3.1
"Census Tract 8236.02, Cook County, Illinois",100,93.3,1.9,0.4,0.3,0,4.2,0
"Census Tract 8236.03, Cook County, Illinois",100,19.7,52.4,0,0,0,28,0
"Census Tract 8236.04, Cook County, Illinois",99.4,93.2,2.3,0,2.9,0,1,0.6
"Census Tract 8236.05, Cook County, Illinois",97.3,94.2,1,0,1.4,0,0.7,2.7
"Census Tract 8237.02, Cook County, Illinois",98.8,83.3,10.2,0,3.8,0,1.4,1.2
"Census Tract 8237.03, Cook County, Illinois",95.8,79.1,0.4,0,11.1,0,5.3,4.2
"Census Tract 8237.04, Cook County, Illinois",93.1,89.1,1.3,0,0.5,0,2.2,6.9
"Census Tract 8237.05, Cook County, Illinois",98.8,89.9,2.1,0,2.6,0,4.2,1.2
"Census Tract 8238.01, Cook County, Illinois",99.6,94.2,0.1,0,5.1,0,0.2,0.4
"Census Tract 8238.03, Cook County, Illinois",100,96.3,0.7,0,2.1,0,0.8,0
"Census Tract 8238.05, Cook County, Illinois",100,90.8,1.7,0,6.4,0,1.1,0
"Census Tract 8238.06, Cook County, Illinois",99.9,91.1,5.1,1,0,0,2.8,0.1
"Census Tract 8239.01, Cook County, Illinois",98.3,88.2,3.1,0,5.8,0,1.1,1.7
"Census Tract 8239.03, Cook County, Illinois",99.3,93.5,1.8,0,3.2,0,0.8,0.7
"Census Tract 8239.04, Cook County, Illinois",99.8,96.2,0,0,3.5,0,0,0.2
"Census Tract 8240.03, Cook County, Illinois",98.8,97,0.6,0,0.7,0,0.5,1.2
"Census Tract 8240.04, Cook County, Illinois",98.8,95.7,0.5,0,1.7,0,0.9,1.2
"Census Tract 8240.05, Cook County, Illinois",98.1,89.9,0,0,1.4,0,6.9,1.9
"Census Tract 8240.06, Cook County, Illinois",98.3,95.1,0,0,3.2,0,0,1.7
"Census Tract 8241.05, Cook County, Illinois",99.9,90,1.9,0,7.1,0,0.8,0.1
"Census Tract 8241.06, Cook County, Illinois",97.3,89,0.2,0.1,5.5,0,2.5,2.7
"Census Tract 8241.07, Cook County, Illinois",99.2,89.3,3.5,0,5.3,0,1,0.8
"Census Tract 8241.08, Cook County, Illinois",97.4,82.8,4,0,5.8,0,4.8,2.6
"Census Tract 8241.13, Cook County, Illinois",97.7,91.4,0.6,0,3.9,0,1.9,2.3
"Census Tract 8241.14, Cook County, Illinois",100,95.1,2.5,0,2.2,0,0.2,0
"Census Tract 8241.15, Cook County, Illinois",99,86.5,1.6,0,3.6,0,7.3,1
"Census Tract 8241.16, Cook County, Illinois",97.1,88.7,0.3,0.2,0.4,0,7.5,2.9
"Census Tract 8241.17, Cook County, Illinois",99.6,92,0.9,0,3.9,0,2.9,0.4
"Census Tract 8241.19, Cook County, Illinois",100,91.7,1.3,0,6.1,0,1,0
"Census Tract 8241.20, Cook County, Illinois",99.8,92.7,1.2,0,4.2,0,1.8,0.2
"Census Tract 8241.21, Cook County, Illinois",98.3,95.8,0,0,2.5,0,0,1.7
"Census Tract 8241.22, Cook County, Illinois",97.1,89.7,2.5,0,4,0,1,2.9
"Census Tract 8241.23, Cook County, Illinois",99,87.3,5.1,0,5.3,0,1.3,1
"Census Tract 8243, Cook County, Illinois",100,6,91.5,0.4,0,0,2.1,0
"Census Tract 8244, Cook County, Illinois",99,47.9,44.2,0,0,0,6.9,1
"Census Tract 8245.03, Cook County, Illinois",97.4,88.4,1.7,0,2.8,0,4.4,2.6
"Census Tract 8245.05, Cook County, Illinois",98.9,92.4,3.7,0,0.7,0,2,1.1
"Census Tract 8245.06, Cook County, Illinois",97.4,92,0.6,0.5,3.6,0,0.7,2.6
"Census Tract 8245.07, Cook County, Illinois",91.3,81.9,0.5,0.2,1.2,0,7.6,8.7
"Census Tract 8246.01, Cook County, Illinois",98.6,93.8,3,0,1.1,0,0.7,1.4
"Census Tract 8246.02, Cook County, Illinois",96.9,85.9,6.6,0.6,0.4,0,3.4,3.1
"Census Tract 8247.01, Cook County, Illinois",97,74,11.3,1.4,2.1,0,8.2,3
"Census Tract 8247.02, Cook County, Illinois",97.5,79.6,10.3,0.2,1.9,0,5.4,2.5
"Census Tract 8248, Cook County, Illinois",99.8,48.7,27.4,0.3,0,0,23.4,0.2
"Census Tract 8249, Cook County, Illinois",98.2,24.6,61.9,0,0.4,0,11.3,1.8
"Census Tract 8250, Cook County, Illinois",99.1,86.1,5.7,0.4,4.7,0,2.1,0.9
"Census Tract 8252, Cook County, Illinois",99,86.5,2.9,0,6.1,0,3.5,1
"Census Tract 8253.02, Cook County, Illinois",100,88.6,1.2,0,3.8,0,6.4,0
"Census Tract 8253.03, Cook County, Illinois",98.9,71.9,5.2,0,1.1,0,20.7,1.1
"Census Tract 8253.04, Cook County, Illinois",95.9,88.7,5.5,0,0.5,0,1.2,4.1
"Census Tract 8254, Cook County, Illinois",99.4,94.1,2.7,0,0,0,2.6,0.6
"Census Tract 8255.01, Cook County, Illinois",98.4,15.5,82.4,0.1,0.2,0,0.2,1.6
"Census Tract 8255.03, Cook County, Illinois",99.1,17.5,70.8,0,0.7,0,10.1,0.9
"Census Tract 8255.04, Cook County, Illinois",99,10,88.5,0,0.3,0,0.2,1
"Census Tract 8255.05, Cook County, Illinois",99.7,12.4,87.2,0,0,0,0.1,0.3
"Census Tract 8256, Cook County, Illinois",98.8,17.7,75.4,0,1.6,0,4,1.2
"Census Tract 8257, Cook County, Illinois",99.7,24,64.9,0.1,1.5,0,9.2,0.3
"Census Tract 8258.01, Cook County, Illinois",98.7,7.8,89.4,0,0,0,1.4,1.3
"Census Tract 8258.02, Cook County, Illinois",100,14.7,78.3,0,0,0,7,0
"Census Tract 8258.03, Cook County, Illinois",99.5,18,75.5,0.3,0,0,5.7,0.5
"Census Tract 8259, Cook County, Illinois",99.1,33.1,54.5,0,0,0,11.6,0.9
"Census Tract 8260, Cook County, Illinois",99.9,22.8,61.8,0,0,0,15.3,0.1
"Census Tract 8261, Cook County, Illinois",98.4,26.9,54.8,0.2,1,0,15.5,1.6
"Census Tract 8262.01, Cook County, Illinois",98.2,16,82.2,0,0,0,0,1.8
"Census Tract 8262.02, Cook County, Illinois",98.4,27.6,66.3,0,0.2,0,4.3,1.6
"Census Tract 8263.01, Cook County, Illinois",99,8,90,0.3,0.3,0,0.4,1
"Census Tract 8263.03, Cook County, Illinois",98.3,7.8,90.5,0,0,0,0,1.7
"Census Tract 8263.04, Cook County, Illinois",98.7,4.4,94.3,0,0,0,0,1.3
"Census Tract 8264.01, Cook County, Illinois",98.5,4.7,91.6,0,0.4,0,1.7,1.5
"Census Tract 8264.02, Cook County, Illinois",99.1,13,83.1,0.3,0.2,0,2.5,0.9
"Census Tract 8265, Cook County, Illinois",99.6,4.3,95.1,0,0.2,0,0,0.4
"Census Tract 8266, Cook County, Illinois",98.4,8.3,89.9,0.2,0,0,0,1.6
"Census Tract 8267, Cook County, Illinois",98.6,5.1,93.5,0,0,0,0,1.4
"Census Tract 8268, Cook County, Illinois",97.7,39.3,42.2,0.5,0,0,15.7,2.3
"Census Tract 8269.01, Cook County, Illinois",95.1,9.4,82.8,0.6,0,0,2.3,4.9
"Census Tract 8269.02, Cook County, Illinois",100,0.1,99.6,0,0.3,0,0,0
"Census Tract 8270, Cook County, Illinois",99.8,0.8,98.1,0.8,0.1,0,0,0.2
"Census Tract 8271, Cook County, Illinois",95.2,1.7,82.2,0,5.5,0,5.8,4.8
"Census Tract 8272, Cook County, Illinois",98.2,22.3,70.5,0,0.1,0,5.4,1.8
"Census Tract 8273, Cook County, Illinois",99.5,11.3,80,0.2,4.3,0,3.7,0.5
"Census Tract 8274, Cook County, Illinois",100,3.8,84.8,0,0,0,11.4,0
"Census Tract 8275, Cook County, Illinois",96.8,30.6,55.4,0,0,0,10.8,3.2
"Census Tract 8276, Cook County, Illinois",96.4,0,96.4,0,0,0,0,3.6
"Census Tract 8277, Cook County, Illinois",98.5,19.3,76.8,0,0.9,0,1.5,1.5
"Census Tract 8278.01, Cook County, Illinois",99.1,35.7,62,0,0.7,0.2,0.7,0.9
"Census Tract 8278.02, Cook County, Illinois",97.6,14.4,81.3,0,0.4,0,1.4,2.4
"Census Tract 8278.04, Cook County, Illinois",100,19.4,78.1,0,1.7,0,0.8,0
"Census Tract 8278.05, Cook County, Illinois",100,20.4,78,0,0,0,1.6,0
"Census Tract 8279.01, Cook County, Illinois",100,12.1,85.4,0,2.3,0,0.2,0
"Census Tract 8279.02, Cook County, Illinois",99.2,48.3,46.2,0,1.1,0,3.6,0.8
"Census Tract 8280, Cook County, Illinois",97.7,67,19,0,0,0,11.7,2.3
"Census Tract 8281, Cook County, Illinois",97,83.1,11.8,0,1.1,0,1.1,3
"Census Tract 8282.01, Cook County, Illinois",98.7,59,36.1,0.2,1.1,0,2.3,1.3
"Census Tract 8282.02, Cook County, Illinois",98,56,36.2,0,0,0,5.9,2
"Census Tract 8283, Cook County, Illinois",98.2,69.3,22.1,0.3,0.5,0,6.1,1.8
"Census Tract 8284.01, Cook County, Illinois",98.7,72.2,23.7,0,0.7,0,2,1.3
"Census Tract 8284.02, Cook County, Illinois",98.5,54.3,38.1,0.7,1,0,4.3,1.5
"Census Tract 8285.03, Cook County, Illinois",98.3,31.6,63.9,0,0,0,2.8,1.7
"Census Tract 8285.04, Cook County, Illinois",94.9,29.5,58.9,0,0.5,0,6,5.1
"Census Tract 8285.05, Cook County, Illinois",98.7,55.8,36.8,0,0.8,0.8,4.5,1.3
"Census Tract 8285.06, Cook County, Illinois",99.2,41.3,52.6,0,0.2,0,5.1,0.8
"Census Tract 8286.01, Cook County, Illinois",97.2,80.7,10.9,0,1.1,0.5,4,2.8
"Census Tract 8286.02, Cook County, Illinois",97,51.6,42.3,0,0.3,0,2.7,3
"Census Tract 8287.01, Cook County, Illinois",97.8,37.8,54.6,1.4,0,0,4.1,2.2
"Census Tract 8287.02, Cook County, Illinois",98.9,21.3,77.3,0,0,0,0.3,1.1
"Census Tract 8288.01, Cook County, Illinois",96.9,55.8,33.3,0,1.1,0,6.6,3.1
"Census Tract 8288.02, Cook County, Illinois",94.6,70.6,20,0,0,0,4,5.4
"Census Tract 8289, Cook County, Illinois",97.2,36.8,39,0.5,0,0,20.9,2.8
"Census Tract 8290, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 8291, Cook County, Illinois",100,55.7,16.6,1.4,0,0,26.3,0
"Census Tract 8292, Cook County, Illinois",92.2,45.9,30.2,0.2,0.5,0,15.4,7.8
"Census Tract 8293.01, Cook County, Illinois",98.1,53,38.5,0.6,0.3,0,5.8,1.9
"Census Tract 8293.02, Cook County, Illinois",96.9,20.6,68.6,0,0.1,0,7.5,3.1
"Census Tract 8294.01, Cook County, Illinois",98.8,2.3,96.5,0,0,0,0,1.2
"Census Tract 8294.02, Cook County, Illinois",96.7,36.3,56.4,0,2.5,0,1.5,3.3
"Census Tract 8295, Cook County, Illinois",98.6,65.6,16.1,0.3,0,0,16.6,1.4
"Census Tract 8296, Cook County, Illinois",88.7,75.9,5.4,1.4,2.1,0,3.9,11.3
"Census Tract 8297, Cook County, Illinois",98.1,23.6,71.9,0,0,0,2.6,1.9
"Census Tract 8298, Cook County, Illinois",96.1,50.9,41.7,0,3,0,0.4,3.9
"Census Tract 8299.01, Cook County, Illinois",98.6,27,66,0.8,2.3,0,2.4,1.4
